,angDist,col1,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag,ms_source_id.1,ms_ra,ms_dec,ms_source_id.2,ms_ra.1,ms_dec.1,_RAJ2000,_DEJ2000,ObsID,Target,PlanId,RAJ2000,DEJ2000,snru,snrg,snrr,snri,snrz,z.1,magType,mag1,mag2,mag3,mag4,mag5,mag6,mag7,Teff.1,logg,[Fe/H],RV
433,0.047676,2607,227357877680548096,2016.0,62.17485934531344,0.3666414618492126,41.21384890633132,0.1734587699174881,6.541447036983277,0.4176089167594909,15.664051055908203,10.035371780395508,-10.034334136681087,0.4699064791202545,0.1443030504962177,0.3072947263717651,31.0,1.0584537982940674,False,518.0,326.4835041019713,0.7885128855705261,414.0496826171875,19.40271377563477,58.0,220.47951176301208,8.49002742767334,25.96923446655273,19.480121612548828,58.0,216.0711658964332,9.041433334350586,23.89788818359375,18.91140365600586,0.0,5.0,0.0,2.0,0.0,1.3371293544769287,0.5687179565429688,0.0774078369140625,0.4913101196289062,158.0871007346152,-7.816916184031137,68.07707347662213,19.868997272459644,0.0028239646678497,1603.2271650671169,1059.971920992023,0.0001198305306691,0.1299999952316284,0.1099999994039535,0.1400000005960464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574506217483273e+17,19.4787006378174,19.2346992492676,19.2299995422363,19.2569999694824,18.778299331665,0.0055069997906684,0.0234650000929832,0.0184390004724264,0.0255520008504391,0.0466159991919994,16892216.0,16892216.0,16892216.0,115000.0,16892216.0,436527104.0,52.0,0.022381432,2.273578776805481e+17,1.574506217483273e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.301526918863834,0.0356641469729614,62.17485934531343,41.21384890633132,0.17033,0.13705,0.20699,6952.642,7.940405,7006.609008133476,197.3260118309663,210.7120297419752,7.8077863641206,0.0763600818442356,0.0774839290983289,0.4838123973173814,0.0393735331375331,0.0422878736204843,1.211874108229897,0.0273526909731429,0.0317426157302216,3.3704456576494835,1,0.3420810872070646,0.1385090991953214,0.3674011609077695,2042.25153374545,2135.4672143930343,,2042.2515339286224,2136.679088501264,999.0,11,DA:,GaiaXP,H,227357877684857088,0.9715767,11.421002,227357877684857088,62.17533830352078,41.21664979308601,227357877684857088,62.17533830352078,41.21664979308601,62.175337,41.216663,37510034,J040842.08+411259.9,GAC_064N42_V1,62.175337,41.216663,25.96,121.48,109.08,139.33,112.38,-0.0002507735,ugrijhk,,,,,10.15,9.8,9.72,5397.31,4.561,-0.017,-75.18
434,0.124184,2658,229425333202727936,2016.0,64.14596736839403,0.2822206020355224,43.00292659076122,0.176858901977539,3.999278233801944,0.3446274697780609,11.604641914367676,7.777008533477783,1.2012956969569943,0.3321909606456756,7.683667590567028,0.2237488478422165,31.0,0.93290776014328,False,360.0,382.22534585950285,0.9420697689056396,405.7293395996094,19.2315673828125,37.0,242.61640851723345,5.078319549560547,47.774940490722656,19.37624168395996,35.0,177.56043297802452,5.491527080535889,32.333526611328125,19.124530792236328,0.0,1.0,0.0,1.0,0.0,1.0992908477783203,0.2517108917236328,0.1446743011474609,0.1070365905761718,157.9117047633439,-5.512975573039459,69.97694235966216,21.344251387080167,0.0128176083817275,10898.71463915469,1252.8677120194002,0.026229842920091,0.4000000059604645,0.3199999928474426,0.5799999833106995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5960064145938413e+17,19.2766990661621,19.2847995758057,19.3988990783691,19.5478000640869,19.5946998596191,0.014406000263989,0.0119730001315475,0.0107580004259944,0.0164340008050203,0.0885230004787445,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.01623204,2.29425333202728e+17,1.5960064145938413e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.193177678473072,0.0158209533205184,64.14596736839403,43.00292659076122,0.43894,0.38324,0.51548,10936.19,7.992827,11266.994649281176,599.7361957582598,756.9943286781927,8.096150884859341,0.0872943652188382,0.0888550325333632,0.6612165260482649,0.0540362886593118,0.0572170137609127,0.529050070233376,0.025735575824194,0.0181025815334342,0.5998665881960188,0,1.270167466812722,2.555078718636252,0.5080509888665157,0.2986756307898722,0.7304817413271995,4.078637064698338,0.2997823415258659,1.2595318115605756,4.07867723765797,0,DA,GaiaXP,H,229424581587834752,1.2672338,13.298028,229424581587834752,64.14808173649388,42.99020261276499,229424581587834752,64.14808173649388,42.99020261276499,64.14806,42.990172,37715181,J041635.53+425924.6,GAC_064N42_V3,64.14806,42.990172,1.87,26.2,26.08,29.18,23.72,-6.77135e-05,ugrijhk,,14.03,13.13,0.0,11.72,11.23,11.1,4736.1,4.774,-0.039,-20.3
436,0.48783,3004,2502248569419898240,2016.0,38.90193152174875,0.2974641025066376,1.6841198650600473,0.2997014224529266,2.487746796869099,0.3407034873962402,7.301794528961182,28.53272819519043,5.341908116685136,0.3879828751087188,-28.028210111540485,0.3716713190078735,31.0,0.9726210236549376,False,187.0,301.1699836223137,1.190459370613098,252.98635864257807,19.49033737182617,22.0,228.1205640355277,12.74734592437744,17.89553451538086,19.443130493164062,21.0,125.07148326051636,6.003296375274658,20.83380126953125,19.5049991607666,0.0,0.0,0.0,0.0,0.0,1.172733187675476,-0.061868667602539,-0.0472068786621093,-0.0146617889404296,168.14032648021703,-51.80216917147597,37.067201999417264,-12.86930065275052,0.0028248641462081,3746.444878473977,444.9972208849394,0.0001167137544809,0.1000000014901161,0.0900000035762786,0.1099999994039535,0.0,1.237678618508591e+18,18.93314,22.72623,21.99185,22.02291,18.91221,0.0467833,0.3002857,0.2471604,0.4014,0.1151306,35219000660824.0,275146375704.0,9008299177804088.0,4504699550433560.0,9008299177808184.0,2252075094279448.0,0.11544194,2.5022485694198984e+18,1.237678618508591e+18,1.100203890192414e+17,19.3509006500244,19.531099319458,19.675199508667,19.8745994567871,19.4687995910645,0.0362000018358231,0.0455229990184307,0.0196260008960962,0.0719830021262169,0.0735389962792397,115000.0,115000.0,115000.0,16892216.0,16892216.0,436527104.0,52.0,0.064735875,2.5022485694198984e+18,1.100203890192414e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.6760411731421394,0.0147298944959151,38.90193152174875,1.6841198650600473,0.11625,0.11002,0.12308,13204.28,7.880628,22080.67187019444,1384.904395679583,1423.7609101700073,8.509466412381038,0.0669866751667829,0.066869061672028,0.9402380925382254,0.0432686232060139,0.0423455435594731,0.1540728621646365,0.0105792791085867,0.0119271219802477,8.288807064229466,1,0.6789007435806251,4.808826226018313,0.5879489909910065,0.0307943866163184,0.1262257335796515,0.0609088933313709,0.0325609489040579,0.280298595744288,0.062065687183693,0,0.0,0.0,H,2502248569420412416,0.6991615,12.015323,2502248569420412416,38.9014321325793,1.6813394544877198,2502248569420412416,38.9014321325793,1.6813394544877198,38.901416,1.681474,526206049,J023536.33+014053.3,EG022759N015739V01,38.901416,1.681474,56.45,196.82,273.08,303.89,214.63,-0.0001014035,gri,12.39,12.0,11.92,,,,,6174.08,4.318,-0.137,-30.4
437,0.827553,3014,250519124483737728,2016.0,59.94994314089188,0.1244275197386741,49.945937855271374,0.0890407934784889,4.299584901748268,0.1648900210857391,26.07547187805176,51.490501403808594,21.11069339493779,0.1644133776426315,-46.96392506538857,0.1315548419952392,31.0,0.935371458530426,False,463.0,765.7844702541313,1.1150416135787964,686.776611328125,18.477100372314453,52.0,555.9639316850579,9.542454719543455,58.262149810791016,18.47592544555664,48.0,353.3768022741211,11.19562530517578,31.56382942199707,18.37730026245117,0.0,2.0,0.0,3.0,0.0,1.1874630451202393,0.0986251831054687,-0.0011749267578125,0.0998001098632812,151.07796414327893,-2.3442047283664498,68.4393296788909,28.731627087256243,0.002075736451505,1683.0793465803886,1376.0536379725272,6.904944297591712e-05,0.3300000131130218,0.3199999928474426,0.3499999940395355,0.0,1.2376664626410296e+18,18.73336,24.97461,18.50042,18.55229,22.82057,0.01634617,0.5628946,0.008711644,0.01080341,0.5972527,35253360399120.0,268599312.0,9007199666213168.0,4503599896236048.0,268861968.0,9007199665815856.0,0.11162573,2.5051912448373766e+17,1.2376664626410296e+18,1.679305994988059e+17,18.4515991210938,18.4209995269775,18.6534004211426,18.7497997283936,18.6023006439209,0.0107939997687936,0.0108679998666048,0.0145230004563928,0.0191309992223978,0.0314829982817173,115000.0,16892216.0,115000.0,16892216.0,16892216.0,444915712.0,53.0,0.09350761,2.5051912448373766e+17,1.679305994988059e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.418920479010535,0.0126869651111078,59.94994314089188,49.945937855271374,0.41177,0.39592,0.42932,13811.76,7.920936,10598.486209835804,304.48358847442614,316.14442811968,7.440728756135014,0.0675630040367387,0.0677366089707582,0.3184713375526563,0.0237363266567999,0.0256541908479996,0.2742063195254819,0.004878890396147,0.0044857369467397,3.189589146339159,1,0.206223515697653,-1.297990116831829,0.2228861064118126,,,,,,999.0,11,DC:,GaiaXP,mixed,250519120186543488,1.1461668,12.69815,250519120186543488,59.94704240769942,49.94502998445462,250519120186543488,59.94704240769942,49.94502998445462,59.9468944,49.9452392,409606207,J035947.25+495642.8,HD034854N505024V02,59.9468944,49.9452392,18.56,93.34,134.4,117.33,107.98,4.81333e-05,gri,13.37,12.6,12.35,,,,,5329.93,4.563,-0.227,14.43
438,0.827553,3014,250519124483737728,2016.0,59.94994314089188,0.1244275197386741,49.945937855271374,0.0890407934784889,4.299584901748268,0.1648900210857391,26.07547187805176,51.490501403808594,21.11069339493779,0.1644133776426315,-46.96392506538857,0.1315548419952392,31.0,0.935371458530426,False,463.0,765.7844702541313,1.1150416135787964,686.776611328125,18.477100372314453,52.0,555.9639316850579,9.542454719543455,58.262149810791016,18.47592544555664,48.0,353.3768022741211,11.19562530517578,31.56382942199707,18.37730026245117,0.0,2.0,0.0,3.0,0.0,1.1874630451202393,0.0986251831054687,-0.0011749267578125,0.0998001098632812,151.07796414327893,-2.3442047283664498,68.4393296788909,28.731627087256243,0.002075736451505,1683.0793465803886,1376.0536379725272,6.904944297591712e-05,0.3300000131130218,0.3199999928474426,0.3499999940395355,0.0,1.2376664626410296e+18,18.73336,24.97461,18.50042,18.55229,22.82057,0.01634617,0.5628946,0.008711644,0.01080341,0.5972527,35253360399120.0,268599312.0,9007199666213168.0,4503599896236048.0,268861968.0,9007199665815856.0,0.11162573,2.5051912448373766e+17,1.2376664626410296e+18,1.679305994988059e+17,18.4515991210938,18.4209995269775,18.6534004211426,18.7497997283936,18.6023006439209,0.0107939997687936,0.0108679998666048,0.0145230004563928,0.0191309992223978,0.0314829982817173,115000.0,16892216.0,115000.0,16892216.0,16892216.0,444915712.0,53.0,0.09350761,2.5051912448373766e+17,1.679305994988059e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.418920479010535,0.0126869651111078,59.94994314089188,49.945937855271374,0.41177,0.39592,0.42932,13811.76,7.920936,10598.486209835804,304.48358847442614,316.14442811968,7.440728756135014,0.0675630040367387,0.0677366089707582,0.3184713375526563,0.0237363266567999,0.0256541908479996,0.2742063195254819,0.004878890396147,0.0044857369467397,3.189589146339159,1,0.206223515697653,-1.297990116831829,0.2228861064118126,,,,,,999.0,11,DC:,GaiaXP,mixed,250519120186543488,1.1461668,12.69815,250519120186543488,59.94704240769942,49.94502998445462,250519120186543488,59.94704240769942,49.94502998445462,59.9468944,49.9452392,374606207,J035947.25+495642.8,HD034854N505024V01,59.9468944,49.9452392,31.15,149.33,233.89,275.94,209.37,3.94606e-05,gri,13.37,12.6,12.35,,,,,5322.61,4.543,-0.239,11.83
439,0.14806,3038,2517771401566875264,2016.0,31.883120905961043,0.1901094019412994,3.917730029594748,0.1532837301492691,5.268697024616325,0.221181109547615,23.820735931396484,5.565732002258301,5.492907336850575,0.2414243519306183,-0.8974071774747887,0.1823631823062896,31.0,0.971741497516632,False,228.0,632.3032771280473,1.5023144483566284,420.8861083984375,18.6850528717041,26.0,475.7508076022101,8.189434051513672,58.09324645996094,18.64509391784668,26.0,233.9434966230404,9.67775535583496,24.173322677612305,18.82511711120605,0.0,1.0,0.0,0.0,0.0,1.122395396232605,-0.180023193359375,-0.0399589538574218,-0.1400642395019531,156.45546220092504,-53.92626048743058,31.081125671109195,-8.448719722046672,0.0145461213794576,10597.892102075331,430.6732760066688,0.0008240303708583,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0,1.2376697719160177e+18,18.65051,18.51787,18.8263,19.08756,19.39229,0.0175586,0.007671276,0.009778401,0.01411048,0.04786537,17661174087936.0,293634048.0,293634048.0,4503599921004544.0,275297370112.0,17867483546880.0,0.082637616,2.517771401566875e+18,1.2376697719160177e+18,1.1270031883111171e+17,18.5566005706787,18.8393001556396,19.1238994598389,19.3469009399414,19.5722007751465,0.0064440001733601,0.0072530000470578,0.0086850002408027,0.0165810007601976,0.0241710003465414,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.014938143,2.517771401566875e+18,1.1270031883111171e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.900719395016485,0.0154127418741499,31.883120905961043,3.917730029594748,0.06643,0.06327,0.06979,16454.62,8.67273,17936.945809724122,452.8314002774641,450.835182113653,8.666443903572091,0.038,0.038,1.0307616935546973,0.0276091729208438,0.0173752406132148,0.3797356306617871,0.0110208663297876,0.0114343600193776,1.734260973672527,0,0.4023468019253311,5.977154011478104,0.1727161094752967,0.0045096197579045,0.0748993671197747,0.0134570517727932,0.011907819490567,0.4546349977815619,0.0176589023290911,1,DA,GaiaXP,H,2517771234063151360,1.2489052,13.09003,2517771234063151360,31.896331038756696,3.911574106204754,2517771234063151360,31.896331038756696,3.911574106204754,31.89629,3.911578,290211222,J020735.10+035441.6,EG020648N012631V01,31.89629,3.911578,1.34,18.67,34.42,32.34,31.9,2.94537e-05,gri,13.92,13.0,12.6,,,,,4793.81,4.702,-0.128,8.83
440,0.055455,3084,254874667993542656,2016.0,72.55428440719325,0.2804214656352997,47.253179699950216,0.1844853013753891,2.646716379871428,0.288463681936264,9.175215721130373,7.962182998657227,-5.315396178109525,0.3888620734214782,-5.928146463486336,0.2913586795330047,31.0,0.982923150062561,False,309.0,390.18949280032143,1.145788311958313,340.5423889160156,19.20917701721192,35.0,270.78824059324126,7.610158443450928,35.58246994018555,19.256967544555664,34.0,200.70567287346947,11.7971773147583,17.013025283813477,18.99149703979492,0.0,2.0,0.0,1.0,0.0,1.208371639251709,0.2654705047607422,0.04779052734375,0.2176799774169922,158.82480120069582,1.720839199909126,77.0678837449021,24.59406490689698,0.0018009618341205,2182.472657799225,1301.56912460552,0.0004539331155562,0.4799999892711639,0.4399999976158142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6470072554281456e+17,18.898099899292,19.0706005096436,19.2513999938965,19.1530990600586,0.0,0.0063550001941621,0.0323930010199547,0.0121790003031492,0.0437630005180836,0.0,16892216.0,16892216.0,16892216.0,16892216.0,16416.0,444915712.0,53.0,0.015271469,2.5487466799354266e+17,1.6470072554281456e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9456911703637587,0.0151757307767622,72.55428440719325,47.253179699950216,0.5987,0.54036,0.64075,12531.02,7.520406,12159.786717944522,866.3072187602411,1132.4306037610222,7.505513718753397,0.1005178572708693,0.1254798812371991,0.3676037320447806,0.0391186353579375,0.0539864957773403,0.1894722323455638,0.0231437501279091,0.0201683175119637,4.055843287491367,1,0.3398665104946783,-0.8711230925735811,0.4690399285607323,,,,,,999.0,11,0.0,0.0,H,254874663698598144,0.969573,12.773051,254874663698598144,72.55392987869541,47.254964513101584,254874663698598144,72.55392987869541,47.254964513101584,72.553945,47.254976,217908234,J045012.94+471517.9,GAC071N47V2,72.553945,47.254976,9.06,46.72,69.41,70.83,56.36,-3.43571e-05,ugrijhk,,13.25,12.63,0.0,11.55,11.19,11.13,5833.48,4.402,-0.142,-10.3
441,0.125594,3087,2550316602153622656,2016.0,10.747798838620918,0.386543720960617,2.105851265555469,0.2296563386917114,3.4199513246101505,0.4794893264770508,7.132486820220947,14.54888916015625,14.217402037368837,0.5500568747520447,-3.087985798583349,0.5207462906837463,31.0,1.07083261013031,False,445.0,235.71428387323164,0.7371876239776611,319.7480163574219,19.75640296936035,49.0,168.79664720531895,7.454098701477051,22.64480972290039,19.770132064819336,46.0,117.7523111673,7.328255653381348,16.06825828552246,19.57047271728516,0.0,2.0,0.0,2.0,0.0,1.2156622409820557,0.1996593475341797,0.0137290954589843,0.1859302520751953,118.61739664429076,-60.69511887850688,10.704916041827431,-2.316319008071049,0.0014027708076081,1684.2624209413484,423.9887683968092,0.0001056213638001,0.0599999986588954,0.050000000745058,0.0700000002980232,0.0,1.2376786184962703e+18,20.20238,19.78641,19.85198,19.9714,20.27805,0.0492803,0.0168437,0.02485532,0.03548484,0.1183855,52845546181136.0,17867332554768.0,268468240.0,4503599904227344.0,268468752.0,268468240.0,0.087696776,2.5503166021536225e+18,1.2376786184962703e+18,1.1052010747764749e+17,19.7264995574951,19.7707004547119,19.8605995178223,0.0,0.0,0.0055869999341666,0.019471999257803,0.0171949993818998,0.0,0.0,16892216.0,115000.0,115000.0,16416.0,16416.0,436527104.0,52.0,0.117835626,2.5503166021536225e+18,1.1052010747764749e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.956781303647112,0.033935987817033,10.747798838620918,2.105851265555469,0.06854,0.06282,0.07495,9670.38,8.056297,10016.429492189627,314.0393828655124,337.72378395111446,7.90004310104981,0.0747719396321899,0.073050846489675,0.5429440872073859,0.0411707089522739,0.0422817807567076,0.5550276404591524,0.0077049305070827,0.0078747736816708,3.378539469961389,0,0.3576951255627618,0.6522509748686871,0.3673482255144014,37.87524633959246,48.54320925383442,349.13328123368416,37.87524712329632,49.09823689429357,349.13328132249273,11,DA,MWDD,H,2550316606447034752,1.5260811,15.140133,2550316606447034752,10.74889862651292,2.1049795631810784,2550316606447034752,10.74889862651292,2.1049795631810784,10.748872,2.104957,8210078,J004259.72+020617.8,F9202,10.748872,2.104957,0.71,22.02,45.41,78.38,61.79,-8.96954e-05,ugriz,18.79,16.29,15.12,14.7,14.44,,,4208.91,4.733,-0.626,-26.89
442,0.009439,3090,2556402708248688896,2016.0,13.339930103970376,0.313031792640686,6.586354829643382,0.1982504427433014,2.915496600332053,0.349451333284378,8.343069076538086,19.48192977905273,18.35216325013115,0.388559490442276,-6.537864482111865,0.290704995393753,31.0,1.2602368593215942,False,273.0,491.4481474000045,1.2546143531799316,391.7125244140625,18.95867347717285,31.0,374.8015430264784,14.961074829101562,25.05177879333496,18.90403938293457,31.0,197.2600860571218,9.835485458374023,20.055957794189453,19.010297775268555,0.0,6.0,0.0,7.0,0.0,1.1640325784683228,-0.1062583923339843,-0.0546340942382812,-0.0516242980957031,123.7917450407865,-56.282186726742246,14.82943404700101,0.805782757054911,0.0027055356310695,3058.853351675823,420.4873596487875,4.914487887200234e-05,0.2199999988079071,0.2000000029802322,0.2399999946355819,0.0,1.237669766012338e+18,19.33053,18.84436,19.03068,19.14794,19.52328,0.02669553,0.008843495,0.0113283,0.01495305,0.05730576,35253393686544.0,275179896848.0,301989904.0,4503599929360400.0,301989904.0,275179896848.0,0.049406152,2.5564027082486886e+18,1.237669766012338e+18,1.1590013339825408e+17,18.816499710083,19.0259990692139,19.3370990753174,19.3020000457764,19.0284996032715,0.0224389992654324,0.0147829996421933,0.0538690015673637,0.0290750004351139,0.0810049995779991,115000.0,115000.0,16892216.0,16892216.0,16892216.0,444915712.0,53.0,0.04312156,2.5564027082486886e+18,1.1590013339825408e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.162835102581276,0.0176056892160168,13.339930103970376,6.586354829643382,0.12813,0.11608,0.13769,16932.64,7.99759,13670.970146993235,441.1625802273375,464.37610436232535,7.8347417839961615,0.0477168624731323,0.0470317994711892,0.518828698182769,0.0252611358635213,0.0260247576825538,0.2082937159199396,0.0078164780546556,0.0082949563483443,3.3066292214868334,1,0.2194712064597856,0.442734128434136,0.2261056271290515,81.17779164404709,126.24351679309288,823.835710045952,81.17779202036509,126.45181050901282,823.8357100877118,11,0.0,0.0,H,2556402708248579072,1.0487356,12.317774,2556402708248579072,13.337272365700736,6.585763837287002,2556402708248579072,13.337272365700736,6.585763837287002,13.33727,6.585765,685608120,J005320.94+063508.7,TD005004N074006K01,13.33727,6.585765,34.84,211.29,335.44,427.97,332.82,-3.7993e-05,gbprp,12.32,12.78,11.72,,,,,5380.18,4.475,0.17,-11.39
443,0.741015,3092,2559244121172672768,2016.0,20.870509277559407,0.1075966209173202,1.6670867122427833,0.0788091868162155,4.164228555047772,0.1307751387357711,31.842660903930664,45.8596305847168,-27.099756845558208,0.1732052266597747,-36.996066718549045,0.116817757487297,31.0,0.9826205372810364,False,331.0,1368.0340335487952,1.780596137046814,768.3011474609375,17.847124099731445,37.0,986.2803367790392,13.847164154052734,71.22615814208984,17.853540420532227,37.0,534.070735622539,10.361824989318848,51.54214859008789,17.928897857666016,0.0,2.0,0.0,1.0,0.0,1.111340045928955,-0.075357437133789,0.0064163208007812,-0.0817737579345703,139.20444608563616,-60.18835177216497,19.910469302048185,-6.601292884856528,0.0070125117021438,5915.195298482148,409.028203746171,0.0031623901911615,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0,1.237678617963856e+18,18.14637,17.76488,17.96125,18.17965,18.43527,0.01387168,0.005683168,0.006833523,0.008640322,0.02379614,35253361181200.0,2.305843009482162e+18,2.3058430094821294e+18,2.3103466091095e+18,2.305843009483178e+18,2.3058432843600696e+18,0.0288563,2.5592441211726725e+18,1.237678617963856e+18,1.1000020870498102e+17,17.7502994537354,17.9619007110596,18.1742992401123,18.3775997161865,18.444299697876,0.0094569995999336,0.004848999902606,0.0038240000139921,0.0076460000127553,0.044964000582695,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.11483509,2.559244121172673e+18,1.1000020870498102e+17,16850245,0.0,0.0,0.0,17.829,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18833742,2.5592441211726725e+18,16850245,4.225069488092114,0.0216255623409788,20.870509277559407,1.6670867122427833,0.06466,0.06302,0.06638,13248.01,7.5807,13183.71921677751,275.7832551023312,275.46557239190224,7.547268702729626,0.038,0.038,0.3871352951098123,0.0166086723311792,0.0141952234678817,0.1519818032583131,0.0049954091546941,0.0050143242950736,4.664611263604801,0,0.1442977613482121,-0.7014309721128364,0.1233294827791635,,,,,,999.0,11,DA,GaiaXP,H,2559244125468219648,0.71469593,11.186284,2559244125468219648,20.875259534616013,1.6619263423911372,2559244125468219648,20.875259534616013,1.6619263423911372,20.875379,1.662094,361402111,J012330.09+013943.5,EG012716N034819V01,20.875379,1.662094,75.57,258.1,387.43,465.57,333.9,-4.87337e-05,gri,11.55,11.07,10.98,,,,,6123.66,4.339,-0.222,-14.61
