,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag
4789,2965898531065733120,2016.0,87.75887145061826,0.1355487704277038,-20.289254646073427,0.1781814396381378,2.9192702517677613,0.2344813197851181,12.449905395507812,51.249473571777344,50.916114320932905,0.2029273062944412,5.835916802942167,0.2212128341197967,31.0,0.9904330372810364,False,489.0,384.9612262652448,0.9319052696228028,413.0905151367188,19.22382354736328,27.0,256.5925757098109,11.13365650177002,23.04656791687012,19.31543159484864,28.0,157.3630871680375,7.8446574211120605,20.05990600585937,19.2556381225586,0.0,1.0,0.0,0.0,0.0,1.0753178596496582,0.059793472290039,0.0916080474853515,-0.0318145751953125,225.21661608732737,-22.0605466886652,87.09165880467567,-43.705912645828974,0.0118443260482706,13435.24300910917,861.3465520133376,0.0462440899317635,0.1000000014901161,0.0900000035762786,0.1099999994039535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.365087758787323e+16,19.1532001495361,19.3526992797852,19.5310001373291,19.7455997467041,19.6012001037598,0.0048899999819696,0.0165030006319284,0.0151239996775985,0.0161540005356073,0.156051993370056,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.10515669,2.9658985310657326e+18,8.365087758787323e+16,23945184,0.0,0.0,0.0,0.0,19.6193,0.0,0.0,0.0,0.0,0.0,0.0477,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.14684111,2.965898531065733e+18,23945184,3.129077967357499,0.0330738009452024,87.75887145061826,-20.289254646073427,0.05828,0.05607,0.06056,11845.73,7.812724,11823.61999185064,498.26036269096767,614.0959453107971,7.955837380142864,0.062465152873532,0.0591748523278194,0.5794792292062355,0.0360976150168825,0.0356902713285732,0.3843718292947698,0.0219124051913972,0.0151929090161163,2.172365991228093,0,0.3136195918061037,0.9696718436684232,0.5239184020010801,9.816626113254731,12.74193852273199,35.00441407438397,9.816650569361018,13.12631035202676,35.00441737146063,11,DA,GaiaXP,H,2965898604083081728,1.7984447,15.824688
4806,2975918006868460032,2016.0,75.0050141316169,0.0971737056970596,-19.7419309949612,0.0980554744601249,4.376027402525036,0.1465736627578735,29.85548210144043,45.144752502441406,9.308836663878294,0.1166057288646698,-44.174587909386176,0.1230757310986518,31.0,0.9777625203132628,False,592.0,603.9999252907415,1.041590929031372,579.882080078125,18.73477554321289,62.0,423.7034759297658,7.409505367279053,57.18377304077149,18.77088737487793,63.0,269.26992345855086,6.877495765686035,39.152320861816406,18.672426223754883,0.0,62.0,0.0,63.0,0.0,1.14730703830719,0.0984611511230468,0.036111831665039,0.0623493194580078,219.79081354436872,-33.05268932873558,70.81205554458244,-42.18752377701106,0.0011349302146101,975.1768696338036,676.0901982543714,1.8181779974950865e-05,0.050000000745058,0.0399999991059303,0.050000000745058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.431075004979014e+16,18.6758995056152,18.7858009338379,18.9764995574951,19.0886993408203,19.1837997436523,0.010232999920845,0.0203530006110668,0.0078119998797774,0.020516000688076,0.0835099965333939,115000.0,115000.0,16892216.0,16892216.0,16793904.0,444915712.0,53.0,0.05895456,2.97591800686846e+18,8.431075004979014e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.177390244698081,0.0518024562215406,75.0050141316169,-19.7419309949612,0.05625,0.05466,0.05791,10701.17,7.944543,10438.797432001866,297.9732140493725,321.3068159638969,7.809756253073482,0.0607122342727901,0.0590333980494133,0.4961906298476136,0.0314958473832839,0.031942697808291,0.4440838152839738,0.0063320022918509,0.0059661521187694,1.6057829499237235,0,0.273638986822623,0.2460523879028124,0.2775212667966207,678.1099492324759,764.0809928440659,,678.1099492620391,764.5250766593499,999.0,11,DA,GaiaXP,H,2975918006870459136,2.5656137,16.994967
4819,2979910982127759232,2016.0,74.72117040502047,0.124842844903469,-17.122092251765363,0.1170626282691955,4.455701110848665,0.2016663402318954,22.09442138671875,36.95106887817383,33.42054541444738,0.1462312191724777,-15.762253763266555,0.1505201309919357,31.0,1.0446863174438477,False,704.0,465.9983523209846,0.7326674461364746,636.0298461914062,19.01640510559082,76.0,311.0735021996801,5.74260950088501,54.16936492919922,19.10638427734375,74.0,205.62460650245413,4.829672336578369,42.57527160644531,18.965208053588867,0.0,2.0,0.0,0.0,0.0,1.1087981462478638,0.1411762237548828,0.0899791717529296,0.0511970520019531,216.76809471234907,-32.36855218071222,70.93540837362184,-39.55553677011541,0.0079678317163628,6321.127140656262,643.9408997498085,0.0002034881492671,0.050000000745058,0.050000000745058,0.0599999986588954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.745074721190386e+16,18.9822006225586,19.0585994720459,19.2161998748779,19.4113998413086,19.2931003570557,0.0155560001730919,0.0084330001845955,0.010975000448525,0.0140810003504157,0.0914750024676323,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.06655203,2.9799109821277594e+18,8.745074721190386e+16,23010089,0.0,0.0,0.0,0.0,19.2788,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15127847,2.9799109821277594e+18,23010089,4.496927297890443,0.0957165173394951,74.72117040502047,-17.122092251765363,0.06522,0.06227,0.06832,10397.08,8.106492,10330.306174546007,352.9697089801084,383.7044405468514,8.100527811797502,0.0671839770446549,0.0655256489808397,0.661598993452237,0.0419616894656179,0.0420937464269612,0.665694964107072,0.0099574855878717,0.0103617986794467,2.522103540195603,0,0.923135682471061,2.560526972254089,0.3967738828760341,0.2470042493182142,0.7249809370315758,1.456487526220389,0.2472048759642236,1.3906759011386478,1.4565243839041837,0,DA,GaiaXP,H,2979817149980057088,0.88356113,10.732793
4847,2993656668479670656,2016.0,94.34513239182922,0.0716364160180091,-14.006870491734889,0.0849556028842926,4.94580038695182,0.1355471611022949,36.487674713134766,8.866580963134766,8.807186738123887,0.110517993569374,-1.024556902457366,0.1215962618589401,31.0,0.9563452005386353,False,554.0,949.6923093344352,1.1175239086151123,849.818359375,18.24341011047364,60.0,708.5316519161421,8.78071117401123,80.69183349609375,18.212644577026367,60.0,415.9590176924261,10.613934516906738,39.18989944458008,18.20026969909668,0.0,0.0,0.0,1.0,0.0,1.1840578317642212,0.0123748779296875,-0.0307655334472656,0.0431404113769531,221.8110380068434,-13.781307329356002,95.30709855270044,-37.36613704017762,0.0011880514597768,898.8819716443817,1105.8085446024888,6.740237930953169e-05,0.050000000745058,0.0399999991059303,0.050000000745058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.119094345020211e+16,18.1868991851807,18.3934001922607,18.5576000213623,18.6121006011963,0.0,0.0088929999619722,0.0096100000664591,0.024320000782609,0.0150560000911355,0.0,115000.0,115000.0,115000.0,115000.0,16416.0,436527104.0,52.0,0.027368154,2.9936566684796703e+18,9.119094345020211e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7245253122976285,0.0263708818194842,94.34513239182922,-14.006870491734889,0.08657,0.08093,0.09274,12302.1,8.009643,11447.687705489814,401.5486211225707,481.9535926315712,7.802382979169867,0.0602488529438218,0.057331572000951,0.4958903410871049,0.0312583631445525,0.0310889875699108,0.3405367456772741,0.0137799632040406,0.0098353515527613,3.976702534676332,0,0.2715757006477196,0.2434434499314076,0.270104149173856,695.2908420560984,785.3740699528936,,695.2908421926509,785.7146066985708,999.0,11,DA,GaiaXP,H,2993656668482388352,1.9374733,14.9919
4850,2994863829164808320,2016.0,92.76484609875058,0.0873689875006675,-12.485382914400653,0.0901357010006904,5.6437501626256505,0.1406851261854171,40.11618041992188,25.205535888671875,10.40597493599618,0.1048545837402343,22.95723670188607,0.0958946123719215,31.0,1.0658390522003174,False,523.0,1192.2261823965598,1.366612434387207,872.395263671875,17.996469497680664,56.0,892.1939760000243,10.083352088928224,88.48188018798828,17.96239471435547,55.0,579.7285805152467,11.001361846923828,52.696075439453125,17.839834213256836,0.0,15.0,0.0,15.0,0.0,1.234600067138672,0.1225605010986328,-0.0340747833251953,0.1566352844238281,219.7174722370937,-14.529745030280452,93.33279286242572,-35.89268246850781,0.0012782891440002,817.4480188739433,1048.5127650894065,1.2622550065776049e-05,0.0199999995529651,0.0199999995529651,0.0299999993294477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.301092764891792e+16,17.880500793457,18.0300998687744,18.3015003204346,18.4647006988525,0.0,0.0157500002533197,0.0071450001560151,0.0756120011210442,0.0155980000272393,0.0,115000.0,16892216.0,16794168.0,16892216.0,16416.0,444915712.0,53.0,0.025222138,2.994863829164808e+18,9.301092764891792e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.584426980873869,0.030371685694886,92.76484609875058,-12.485382914400653,0.06378,0.06152,0.06634,10401.72,7.768525,11215.602628458731,314.3690181912789,358.53932479154355,7.836305023505142,0.0511967595655722,0.0510197055384091,0.5124189718348535,0.0271641466679254,0.0282802023869699,0.3775464976426563,0.0081218836962782,0.0069172652426387,4.026451202330986,0,0.2360047495041304,0.3870458022141927,0.2457011501908768,113.34454893203188,167.33863667944644,1620.1674781261445,113.34454922302513,167.7161831770891,1620.1674781409108,11,DA,GaiaXP,H,2994863829168489984,2.4438105,15.141853
4874,300356718095890816,2016.0,31.407575386566126,0.0854673385620117,29.66835904536101,0.0753343477845192,7.838019590273628,0.1016318351030349,77.12169647216797,80.46723937988281,71.55618603689499,0.1003239899873733,-36.80609745838643,0.0977561399340629,31.0,0.9742777943611144,False,234.0,2010.1998042333664,4.087800979614258,491.75579833984375,17.42926788330078,27.0,1394.453200779658,12.275070190429688,113.60042572021484,17.47753143310547,25.0,871.5617347592679,10.234041213989258,85.16300964355469,17.39715003967285,0.0,1.0,0.0,0.0,0.0,1.127258539199829,0.0803813934326171,0.0482635498046875,0.0321178436279296,141.64118280255187,-30.49375291742021,39.54640074857659,15.90352815385021,0.0018009799133197,839.1269527435209,683.4113256365986,2.3722039936479348e-06,0.050000000745058,0.050000000745058,0.050000000745058,0.0,1.2376803149900022e+18,17.78009,17.30232,17.54644,17.71668,17.95362,0.01428993,0.004776477,0.00618395,0.00810528,0.0261314,193583034536464.0,268599824.0,268603408.0,4503599895838736.0,268599312.0,158604955123728.0,0.044820774,3.003567180958908e+17,1.2376803149900022e+18,1.4360031407454269e+17,17.4176998138428,17.5400009155273,17.7061996459961,17.8838996887207,18.0004997253418,0.0092240003868937,0.0064759999513626,0.0043770000338554,0.0088309999555349,0.0156340003013611,115000.0,115000.0,115000.0,115000.0,115000.0,436527232.0,52.0,0.14906138,3.003567180958908e+17,1.4360031407454269e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.712286031566933,0.0485678405820368,31.407575386566126,29.66835904536101,0.0528,0.05151,0.05412,10966.77,7.966762,11387.341447173294,189.2590585341477,199.6455913580885,8.00578068374692,0.038,0.038,0.60719374736785,0.0251988510390246,0.0202162504070645,0.455532368963305,0.0058318669210119,0.0053080151301657,4.200855075681815,0,0.29356034371379,1.285088548134515,0.6768558345020015,3.433951190407567,4.806983982226258,6.974391539183015,3.433956142523275,5.262516351189563,6.974393559073953,1,DA,GaiaXP,H,300356722391504128,2.537363,16.16006
4897,3015008531455357824,2016.0,80.66963711666105,0.0225715693086385,-8.042253503183481,0.0176498983055353,22.865582574883515,0.0305782668292522,747.7723388671875,141.2239532470703,42.52833802741095,0.0274839475750923,-134.66827430496443,0.0208133738487958,31.0,1.0426785945892334,False,337.0,24594.99426786644,17.363094329833984,1416.5098876953125,14.710249900817873,40.0,17677.90345122438,24.00369071960449,736.466064453125,14.719964981079102,40.0,10187.024595555924,14.099409103393556,722.5142822265625,14.727777481079102,0.0,3.0,0.0,13.0,0.0,1.1329511404037476,-0.0078125,0.0097150802612304,-0.0175275802612304,210.0591136275076,-23.36677388605826,79.19060947310352,-31.132095395189,0.0150275370431262,2361.5123651072813,851.4789455416401,4.858462192268291e-05,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.834080669562994e+16,14.6556997299194,14.8340997695923,15.038200378418,15.2529001235962,15.3787002563477,0.0001889999984996,0.0023990001063793,0.0026690000668168,0.0026789999101311,0.0059480001218617,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.26912394,3.0150085314553574e+18,9.834080669562994e+16,25960150,15.0478,15.0316,14.6469,14.7932,15.0786,15.3206,0.006,0.0047,0.0035,0.0031,0.0036,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,4.0,0.0,24.0,0.0,0.029346352,3.015008531455358e+18,25960150,22.845122844889296,0.0179672408079487,80.66963711666105,-8.042253503183481,0.01567,0.01566,0.01568,11832.79,7.841619,11766.93617020025,141.203234042403,141.203234042403,7.824045970594569,0.038,0.038,0.5079090784109108,0.0217669371725564,0.0181105755784063,0.3247245584151461,0.0054939683524378,0.0062538968312109,1.1280104843716752,0,0.1891132682237739,0.347863409304178,0.1573464429053547,48.072590878087176,141.57554365438355,1543.964899133415,48.07259119202582,141.9002682127987,1543.9648991460808,11,DA,GaiaXP,H,3015008634534571136,2.8867445,13.999678
4942,3049458464134613120,2016.0,103.7682876631696,0.1606561243534088,-10.085600396010165,0.1763933449983596,4.353630363557248,0.1974810659885406,22.045812606811523,12.53874683380127,-12.504967907374969,0.225046619772911,-0.9197597749258456,0.2861497104167938,31.0,1.0153539180755615,False,240.0,620.3059058934143,1.628875970840454,380.8183898925781,18.70585250854492,20.0,443.465978532916,9.953158378601074,44.555301666259766,18.721391677856445,21.0,277.72538969501494,8.568857192993164,32.41101837158203,18.638856887817383,0.0,0.0,0.0,0.0,0.0,1.1626381874084473,0.0825347900390625,0.0155391693115234,0.066995620727539,222.3321727579585,-3.781606228204854,106.17793022464002,-32.75487226291008,0.0041430568858045,3596.76099667542,1455.312799632291,0.002051386874306,0.0399999991059303,0.0399999991059303,0.050000000745058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589103768329754e+16,18.6830997467041,18.790599822998,18.9400005340576,18.994499206543,19.2077007293701,0.0092049995437264,0.0104409996420145,0.0050269998610019,0.0155379995703697,0.0248349998146296,280.0,280.0,280.0,280.0,280.0,302309376.0,36.0,0.048482176,3.049458464134613e+18,9.589103768329754e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.108893725538328,0.0204498711937815,103.7682876631696,-10.085600396010165,0.10172,0.09485,0.10722,10814.74,7.941702,10357.916172698402,248.83353318682748,278.2529378499821,7.720350420250931,0.0506585962609591,0.0511653592844245,0.4517415186357603,0.024404271662811,0.0257587246236815,0.4055659169407635,0.0059478649049981,0.0058308897687596,2.72166237120856,0,0.2120266869053952,-0.1401258155016471,0.2237943060267726,,,,,,999.0,11,DA,GaiaXP,H,3049458464139394688,1.4612951,14.0924
4967,3062514614958221440,2016.0,124.03165808343778,0.1897072792053222,-8.84068491208519,0.1375723332166671,2.52099916837852,0.2361800372600555,10.674057006835938,26.78020095825196,-26.248024900238708,0.2726382613182068,5.312282528642353,0.2031763941049575,31.0,0.99241703748703,False,420.0,440.3195061569921,0.8884351849555969,495.6124267578125,19.07794761657715,42.0,340.38950338180666,7.38347053527832,46.101558685302734,19.008602142333984,40.0,209.547550100598,7.691390037536621,27.24443244934082,18.94468879699707,0.0,4.0,0.0,1.0,0.0,1.2489500045776367,0.063913345336914,-0.069345474243164,0.1332588195800781,230.9389065903486,14.332033163273804,128.70335180270655,-27.82277477988511,0.0019880737721069,2550.6648653488164,1009.0423392026164,0.0088810548912329,0.1500000059604644,0.1500000059604644,0.1599999964237213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739124031707152e+16,18.7940006256104,19.0498008728027,19.2775993347168,19.2915000915527,0.0,0.0277190003544092,0.0216860007494688,0.0195160005241632,0.0455170013010502,0.0,16892216.0,16892216.0,16892216.0,16892216.0,16416.0,444915712.0,53.0,0.044247415,3.0625146149582213e+18,9.739124031707152e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.7792604532489373,0.0135102155106128,124.03165808343776,-8.84068491208519,0.08293,0.07761,0.08977,12175.62,7.519003,11255.534062929237,466.1258974386892,538.1794982034862,7.472208284305857,0.0719304542760168,0.064476592247483,0.3518652266758038,0.0272329902130953,0.026167451866653,0.2327730863950129,0.0148031533779032,0.0088992895167913,5.029955483627236,0,0.2366028689235046,-1.007860758681112,0.2273453680856036,,,,,,999.0,11,DA,GaiaXP,H,3062514541943349760,0.83800316,12.768539
5059,3122495241997802240,2016.0,90.13026472587494,0.198445439338684,0.0165778993050508,0.1987534612417221,2.9681996011701486,0.2457449734210968,12.078373908996582,10.30558967590332,9.529688742091295,0.2509304285049438,-3.9230359467245295,0.2285487949848175,31.0,1.098751187324524,False,263.0,433.7329263095868,1.1748141050338743,369.19281005859375,19.094310760498047,24.0,299.3670118556178,9.34304904937744,32.041683197021484,19.148033142089844,23.0,180.29988187678177,8.992962837219238,20.048995971679688,19.10790634155273,0.0,2.0,0.0,2.0,0.0,1.1059038639068604,0.0401268005371093,0.0537223815917968,-0.0135955810546875,207.03595779480668,-11.301466320234711,90.14197959025826,-23.422638725761324,0.0039772258158252,4233.30529123569,1044.3747365690172,0.0021449041177995,0.1800000071525573,0.1599999964237213,0.209999993443489,0.0,1.2376581878540536e+18,20.8124,19.57474,20.29947,19.58813,21.40401,0.0749021,0.01410168,0.02894793,0.02165987,0.3211286,35184641970704.0,275146772496.0,278303248.0,4503599905669648.0,269910032.0,275146768400.0,0.13272204,3.1224952419978025e+18,1.2376581878540536e+18,1.0802090130219037e+17,18.8677997589111,19.0401992797852,19.1271991729736,19.4164009094238,19.2614994049072,0.0228049997240305,0.01218600012362,0.0490109995007515,0.0219679996371269,0.0,115000.0,115000.0,115000.0,115000.0,16892216.0,436527104.0,52.0,0.018258609,3.1224952419978025e+18,1.0802090130219037e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.352197638293251,0.0202992696261624,90.13026472587494,0.0165778993050508,0.1584,0.14067,0.20357,12317.07,7.735923,11268.546127068425,581.824966019627,745.215824070463,7.766039806129911,0.0909514955082384,0.0872193296902281,0.477098510458675,0.0450684765630797,0.046534926448118,0.3385682580547176,0.0227205974603917,0.0146315447592266,4.050522465192084,0,0.3915593098443071,0.0801781968607742,0.4042999691409039,,,,,,999.0,11,DA,GaiaXP,H,3122495237701805696,0.68027496,10.246888
5078,3131840708579837696,2016.0,99.36598091655648,0.1795158833265304,5.588388291649512,0.1680662333965301,4.091967675918147,0.2038640081882476,20.072046279907227,6.461411952972412,-6.423432289454375,0.2342415153980255,0.6995440608197154,0.2055796086788177,31.0,0.9509731531143188,False,243.0,547.6168335216065,1.5182509422302246,360.6892700195313,18.841175079345703,25.0,384.1664209800202,9.047222137451172,42.46236038208008,18.877243041992188,25.0,220.9223579785381,9.23421859741211,23.924314498901367,18.887296676635746,0.0,0.0,0.0,0.0,0.0,1.1049492359161377,-0.0100536346435546,0.0360679626464843,-0.046121597290039,206.36712325875848,-0.5483105081358786,99.7795862231988,-17.53349635148789,0.0009946137097083,912.3731873160348,1390.059272964614,0.0001838421597907,0.0700000002980232,0.0599999986588954,0.0700000002980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1470099366008648e+17,18.7744998931885,18.9274005889893,19.1408996582031,19.2758007049561,19.3234004974365,0.0152869997546077,0.0133910002186894,0.0036349999718368,0.0177919995039701,0.100080996751785,115000.0,115000.0,16892216.0,115000.0,115000.0,436527104.0,52.0,0.003109032,3.1318407085798374e+18,1.1470099366008648e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9546395039191378,0.1151023462829994,99.36598091655648,5.588388291649512,0.07477,0.07157,0.07815,12299.4,8.132055,11554.275903763308,640.8819820517292,774.5107382920542,7.989072168047798,0.091840624321561,0.0829287493414927,0.597904479997236,0.05373895656418,0.0512842514582361,0.4272037802673206,0.0257713414490757,0.0163830936675928,1.6706210405878117,0,0.4921046445483896,1.1549675761996143,1.2090580334236636,5.981573288622608,6.891777409433841,39.4268614126381,5.981628805701969,7.318981189701161,39.42686481648178,1,DA,GaiaXP,H,3131840708583175680,2.7429085,18.22262
