,gaia_dr3_source_id
82213,1523397828713912192
82246,1527509448149913344
82247,6085748137632995712
82248,3737073687317463168
82267,6142758502726375552
82271,6154775821221234176
82277,5857411050374506112
82279,6140960766855198464
82283,3734208978490998528
82285,3678219101920411904
82294,6141026015998858624
82296,1679507069444967808
82310,3737007888418259072
82341,3505583746156357376
82345,1523617761104512768
82372,3497758629275347584
82392,1557284807145814912
82400,1461192133737582848
82412,1579099805035021056
82415,1579105719206817536
82417,3627723510723782912
82424,1529625183399641088
82432,6186039648378293248
82440,6142897148565935744
82471,3692475438406081536
82482,1554826818838504576
82488,3943230983653981696
82492,3684069981248650624
82495,3944621251683633024
82498,3937836332933271552
82504,3620914853688243456
82532,3623035884633243008
82542,3691137160956555392
82571,3623046050820621440
82573,1554176870028251008
82592,3504258357903157248
82597,1564729875257064832
82609,3504040272350319104
82620,1726070154227009664
82649,1564527878649314944
82651,6062217940287465856
82654,1564527844289256448
82658,3511538769852089984
82661,3732750476316494592
82681,1675399225287958272
82689,3512491599756520320
82706,6141313538289167104
82708,6141313538289166976
82713,3511508709375527936
82724,6085348774398428928
82737,3716690360941084160
82758,1523116177642231808
82771,5863323605448348544
82822,3624712193188052736
82842,3621570716668882560
82856,1678701814617460864
82858,6063468944013195904
82863,1526498863822158592
82872,3940068410255312768
82873,3940068414551140608
82912,3733305179932909312
82923,3943504487171538944
82944,3937174942327932544
82945,3937174946624964224
82953,1567146533093584128
82967,6166603512615606016
83028,3743786072660949120
83045,6166753351138129024
83054,3508158669244347648
83060,6167628459314428928
83065,1718221320535593600
83108,1556005701461744640
83118,3715969592414447488
83120,6082089203456874240
83125,1462734989070729728
83130,5788146452078220800
83153,1522966884579290368
83166,3938430447169508608
83208,3623578351887171328
83235,1526312389226729984
83247,3733397057874942976
83263,3506295886094449408
83282,3625297236453507456
83297,3638148805100101888
83312,5840505852925662976
83322,6067255966960041344
83327,5869450393468254592
83337,5839031407835644800
83360,3940352977608981376
83363,1550428497449541376
83437,3739407778704355200
83446,6182266017097564288
83456,6068503362905690752
83461,3611081307021252480
83467,3938601013204703488
83479,1687923006321558016
83481,5790845650045658240
83482,3938574586270179712
83486,3718920063148025856
83506,1687736059280811008
83509,3623335810788789504
83511,1473687769854312192
83529,1449461306742292608
83555,1565540838094894976
83562,6067368602479846528
83566,3687315567775978368
83576,1446779735321155712
83604,1551097000517516288
83605,1551096996222472832
83609,6193029346874371200
83625,1473354622127975424
83637,3638702276060644864
83638,5840317595924920448
83640,1685260096534323584
83641,6136877318108640000
83649,1719016198723069568
83651,5790901214039053824
83668,6082224172802983936
83701,6195873160685382528
83710,1549715047547083136
83715,3743321803877554432
83717,6188310307395535616
83759,3506876359513758848
83761,3608090360515203712
83762,6063580166454246784
83763,1550110425056403200
83770,6196075676983722112
83801,6188345358621778816
83808,6162935747983659008
83812,1551861813935664896
83816,6070142532886276992
83817,3719810014733658112
83818,3745268523572692480
83844,3638444436290099968
83849,3686937022242632960
83857,3745063941397979264
83863,1551858511104088704
83870,3746762686861037824
83876,1688293511676041472
83883,3632100116758356608
83889,1726581457197183104
83894,6169392801816102784
83913,6083428752213986432
83936,3604998735681523328
83946,6084187453891333376
83960,6169477807807563008
83966,3630035787972473600
83971,1449829295245251968
83991,1718185418904619136
84007,1728335491777262848
84037,3610114247889858432
84089,3746701870124100608
84093,3719679069768960128
84094,1449836064113432576
84156,3711247499210845824
84182,1444622768385439104
84184,5845312191917620224
84195,6062949493467245824
84197,6191607845843708544
84202,1559433119724359168
84205,6084034072018806016
84206,1672479751330081152
84217,1442213802833323776
84229,3738139943013858816
84230,5844513332307991680
84233,6194883467076142080
84240,6069049064270285568
84250,1470065119559035136
84261,6196574339866193536
84262,6161838671601781760
84278,3631796415326243584
84281,1687566489676192512
84290,1448097259489385216
84292,1552335566008118400
84304,1552506849303732096
84326,6111794983981008384
84328,1444549509127650432
84336,1441741734388869376
84344,1559995863518817408
84349,3739031165907785216
84350,3739031268987206784
84358,1552488776081383040
84372,1448906637486501248
84373,1448906637486139392
84377,1445074014829920000
84381,3637279538079751168
84410,3603920492731480960
84413,3603920595812980864
84414,5790652410875793408
84422,1718710568850372864
84424,3634202348631058176
84426,3603920565746668032
84429,3741829590503668480
84431,1687031031808427392
84435,3617975687310464896
84444,3663496155893287040
84454,3610422798340344704
84465,6064387585938948992
84468,1475959330813942656
84472,1551633527833800448
84481,6163587547925988864
84495,6070418231123110016
84523,1552114525514355712
84525,1552114525514541184
84526,3714517790389197696
84529,3714517794684754432
84550,6108301904256068992
84567,1501024794313639168
84580,3738752645868410752
84582,1503583529670010624
84585,5789516001192062720
84587,1443741234938347776
84591,6065382021191694848
84593,6065382021191695104
84611,3630648387747801088
84623,1503569923213632896
84628,6191957078224038272
84632,1443474603368423168
84637,6113393953057652736
84657,3741558767045707264
84678,5865713114776633472
84688,5871857430557070080
84700,1503998006897593216
84705,6192440730197235072
84707,3713218786120541824
84723,3728229662460393600
84728,1456381834792036352
84742,3740770318424375424
84759,6176133628431631232
84762,3715443441740916096
84780,3632219585568352640
84817,6064648337700204416
84864,5871969374617516288
84866,6174593659317932672
84873,1443562766161641600
84917,3726414712360371200
84918,5871887083021078400
84920,6112283308883211264
84925,1248152852388496896
84929,3618224383094482048
84931,1248152852388496000
84943,1718936832023603456
84984,6176307591787441664
84991,5785245085711091584
84996,1503769858234574976
84999,1503769858234576128
85000,6064561618031839104
85009,6288228598365367040
85015,6069699842008171008
85043,1244445367901513728
85044,5850233197943186816
85079,6107113950664587008
85081,6107114058041088512
85082,6292541570164482688
85091,6190760676429009280
85101,6107094606131331712
85126,1561429008204253440
85140,1444442512902260864
85148,6178247405176243840
85157,3620715807724079616
85163,1496782947172667264
85165,1251824057289839744
85168,1251120502991743488
85169,3741041137587652864
85178,5765976453666065280
85188,6064951291804184576
85190,3632954402933841664
85191,1674724576116066304
85192,1674724571821463680
85203,6069345593114959744
85207,5847113883474732800
85209,1451503404777194240
85216,3665073336604155264
85251,1561582664955594496
85263,1250157816137381632
85281,6095047433319186560
85287,1510797043207921408
85294,3658196269328950528
85297,6064997707527060992
85299,1458210842321624448
85313,6093462315507278208
85314,6093462311215003776
85321,1244967017451939584
85324,1500419513162378368
85326,3720064899566194560
85329,1510696545268327168
85336,3721354935943260160
85361,3611990362618789248
85372,1245026464090289280
85378,6177238676273826304
85382,3614081629439823232
85385,6178459340337515776
85389,6108617257936777216
85405,1458624533570796672
85408,6066259745011175296
85411,6178000843988956032
85429,6115767897448034944
85430,1459033345737195008
85434,6172049423770655104
85437,1459032658542428416
85471,6177624119522491648
85476,1450701860800499712
85478,6115328505111718400
85495,3726737625181271424
85496,6170878443887801216
85506,1250683795012206592
85513,5867485531849389056
85526,3726944951843168768
85529,1671280660884565632
85536,3657406892995238912
85546,1659015063216647424
85552,3727701007821059072
85561,1495233387395677952
85600,3671977891669036416
85637,1726755699725216000
85652,1250703036465723904
85667,6178545613348311552
85681,1457566425425140864
85682,5864719706015177344
85696,5791281950008792704
85729,1246691979392466048
85738,1246692121126938240
85750,6288109992843345664
85769,6095198989830715264
85788,1244869882467388672
85800,3671698409558515456
85806,3657518832727150592
85826,3671982392794432128
85841,1450779346306149760
85865,6170611473015474176
85866,6110304424169215872
85883,3671778399027809920
85909,6109213433755996800
85917,1714970721782139392
85981,5872619868868196352
85995,3643727319077684096
85998,5871135051468260480
86014,3657684515386065152
86019,1258583094567913600
86023,6120684329330514560
86049,1712473760939967232
86056,1712378240867798528
86060,1245342431950358784
86078,6172268368320318848
86082,1457654416420552192
86090,1483015996441622912
86091,3659258638079940608
86093,1247034339825405056
86108,5786461111205962240
86111,1231503222686937344
86114,6109197800076195840
86118,1658312299192341376
86119,3724362336470991488
86121,6110921421991528192
86125,1231505456069951616
86148,5847051692338898304
86159,1481817593190278272
86173,6289811551512801152
86174,3659209434934591488
86187,1452833715063044096
86207,1511457265578685440
86233,6300657756978554240
86252,6120825620870206720
86263,1246997338682879104
86264,1246997334387517952
86296,6124150475312093312
86300,1712016196599965312
86306,3723088655326161280
86312,3724177897687810944
86325,1711564018147558656
86339,5846206030463663232
86344,6122254431934878080
86347,6124162874883021056
86358,1482662155558870272
86373,1481957265526519936
86387,1246230047071154944
86428,6096035168423624064
86441,3673899601771708416
86447,1498332021616231424
86456,6124169746830934528
86462,1246322715284429440
86478,5867736697198561536
86486,1713981230036450304
86515,3674265975367797504
86519,6277029453961769088
86521,6173299190534584064
86524,3671080144719730432
86533,6289950193056942976
86534,6289950193056943104
86574,1233799071685613952
86586,6089760706535982848
86589,1715418669692503040
86590,1246239294135248384
86606,5847805643775792384
86616,6120966250983582976
86621,6124257982639690880
86640,1482708816083818752
86671,1478574038183169024
86689,5797382285334422400
86700,1453142364297514368
86711,1498271376679465600
86713,1498271406743008640
86722,1712155761562054912
86727,6296317052576778240
86732,1233030822295472256
86762,1673226521587985920
86778,6092568756153187328
86802,3640694449397210880
86803,1252527607292758144
86820,3647673088352595968
86829,5896527546613343360
86849,1477734110083441664
86854,1725515966006362624
86864,6117902603574181376
86873,5866831043215711488
86879,1486052911981684736
86883,1508121484739540224
86907,6275767661288768768
86928,3641131921880346112
86938,6304590503913422464
86941,6115888946807164032
86960,1477612029933470080
86993,1505265434567325952
87011,1507811903497630464
87031,3646593161776286592
87038,5895699756102521088
87039,6271159268754755456
87065,1485852491629542144
87067,1231907361930988032
87069,1667610770243901568
87097,3667872216467245312
87116,5797739038197500160
87118,5797739072557238784
87131,5772878981507554048
87132,6092711658311010304
87137,6220881243421735936
87160,1228760220348642304
87166,5847559593677425792
87177,5897116232010617472
87211,3639088647023791744
87229,6272722529476372864
87237,1177125363307054080
87242,6091238278374452864
87256,5846742763942183808
87258,1508275042706284416
87271,5772594238061572608
87315,1477979369896076800
87338,1480615041001932288
87347,5892298623069190272
87348,1284883279561188480
87358,1700052887318626816
87380,3642556334899438336
87389,6221464023238513280
87406,1259582962954609152
87410,1253031630294811136
87433,1284797070976923264
87451,6102888080800225280
87490,5892698604746460288
87494,6327961924936193536
87512,1238892559301718400
87517,3641677687669518848
87523,3643248408749505536
87524,1177218856156004864
87525,3669503823003186688
87526,3643247687194998656
87537,1670271072988154624
87544,6299667852916242688
87547,1725442569309000704
87552,1477919927548534784
87560,6102511394992085504
87571,3670221151260599680
87609,1494448198654273408
87618,1238628367272863872
87624,6329356487932159232
87637,1285326893847215488
87644,5849558853776062592
87650,6329683450908068480
87653,1283540844582413952
87671,6282535258437097600
87682,5892401599200616064
87688,1284064139104202752
87714,1238702137631892224
87717,1608497864040134016
87739,6102852247888171776
87748,6104232650378302720
87762,6282761899567811712
87811,1235533276400203776
87832,6118997751507527040
87847,6324476644875447680
87850,1254446834903324544
87863,6103340018734582656
87886,6272326022391660928
87891,6271903947364173056
87894,6105860683499698176
87904,5785833148332941952
87910,6328218252880080896
87915,1254839364849893120
87924,5878654710227808384
87968,1242401517517692032
87969,1487335427869316736
87974,1603370081109395200
87978,6328202344320282752
87990,6222882251504782720
88018,6099223374187787904
88052,5798251311846413440
88054,6272290872378029824
88091,1255055552027850112
88100,1279432210147073280
88111,1604200899583092992
88113,1255080600277138432
88124,5796384508589718784
88131,1239330302369318144
88138,6216266734853792000
88139,3648225073255267072
88145,1610214747150894592
88153,1281026635151594752
88160,1178987768501202048
88190,1178090841890806144
88202,6279341353252358144
88244,6216270063453204352
88255,1234060965906001792
88274,1234313883645608960
88292,5905737781857563264
88314,6278150234267876864
88317,1235809150739739520
88327,1177800433382088960
88341,6106551550466617216
88357,1285835795932483584
88365,1281268497645665664
88366,5894512077372352896
88372,5766812799763044736
88391,5877522801734482432
88395,5798287939328704384
88443,5893370097157198208
88451,6098839163592032512
88460,5877278950619588096
88461,1669121220057744000
88467,1591027895583640960
88481,6215244601357652992
88484,1489879727841343232
88496,5898503270225980800
88510,6105506876979580160
88514,1698514704911176448
88551,5877336056584964736
88554,6202978720221998336
88572,5772536930311712640
88605,5898185030324768128
88627,1282750364441927552
88635,6218444760015469440
88643,1607567329309358336
88645,6203091798120632832
88648,1490005484484145280
88691,1159112961957797376
88708,3651432073795645824
88730,1241785717993089792
88732,3655250883836759808
88737,1493747912827890176
88751,1591057681181908736
88780,1486787317028147456
88793,1604035113845781376
88795,6285828506216998784
88796,6285828506215986304
88808,5905502967403433216
88812,6285375747944305408
88815,6285375747943246336
88829,1171726623775534080
88831,6201818602309155072
88836,1237634580560546304
88837,6309947736880001920
88843,6310940488506473728
88850,1613799674748191616
88851,1282448170543051520
88852,1282448170543051648
88859,1281693184011700224
88874,1234696926008575232
88879,5796756143522199040
88887,1607238266094962816
88889,6217313263771597696
88890,5877451264706714496
88895,6202727589191312128
88907,6326588055092471296
88918,5877446179463285120
88920,1282593958912728064
88924,1293854293715236736
88946,6105399605878145280
88992,5796911415176751360
88996,1292551922191991680
89002,6100579832238874496
89010,1283289258283185664
89044,1488968748097827584
89048,5796907227597048832
89054,1292672146917248128
89057,3650194302875483648
89065,6327053178575915008
89088,1173667540972114176
89099,1238352119271000448
89101,1238352149340737536
89106,5793680603338669056
89108,1294338048768001408
89115,6217755989005739776
89121,1613515897670336512
89145,1488917620807052800
89167,1591657533494401152
89172,5796966493840124928
89177,6280333555123037312
89211,1294445526029702912
89251,5894025784010875904
89254,1589968374396674560
89266,1175151538072196992
89270,1489418418289775616
89285,1188119762325721600
89303,6198592910074687744
89313,3650426742210702976
89336,1292740801969121408
89339,6228662762088772096
89341,1702088809192084608
89342,1606153735313233792
89355,5796849915551660672
89362,1296433683570664064
89367,1586418811560728192
89376,1489506001262546944
89377,1617594536052222464
89382,1296355579589243520
89395,6310546249162466176
89423,6306186204522102272
89426,1614333723866658176
89442,1701895874965717888
89448,1296340431241140992
89461,1236858497150236288
89468,1293150262676329856
89473,1281945036598365440
89474,5879854861526053376
89477,5766301183258461312
89483,1700430814377248768
89485,5793665626797718016
89492,1295921689109434240
89505,6310166397960730240
89507,1693645281444251520
89513,5900023104568719104
89551,6199027384672014208
89553,5872790125699899264
89556,6199027388967091328
89580,1296779269525312384
89582,5906772078699040256
89589,1269817320266750720
89600,5848744631019491840
89623,1160949249455394048
89628,1296865581185679360
89632,1266120732108636160
89635,5874907647687863296
89637,1702350905276475648
89656,5908467864932320768
89665,1720879840867082368
89666,1158162532939474304
89667,1159992365100979840
89668,1261421999231535616
89673,1296172240321566720
89679,6232133026945777536
89687,1269138719727661568
89688,1269138715432182784
89695,1282030970304135296
89723,1585338884984207616
89746,5906821213129270400
89749,5906978301556431104
89772,1159776066253409792
89793,6306853535066906752
89807,1619171098288924416
89824,6229228774355869824
89825,5793349478547698816
89847,5900171362508955264
89873,5881614531165643136
89875,5800075951399977088
89879,1183696903788548096
89887,6333979075333491456
89890,6306844532815447936
89892,1594149202938555008
89901,5873129943469726336
89929,1612720366646956928
89932,1592139841142404992
89949,1188602684154204800
89973,1276054682231244160
90048,1276041827388448640
90067,5880313637046259200
90122,1180589958805879168
90128,1592229554419229440
90132,5872841081146683904
90145,5900616188006414208
90159,6332754146365576320
90202,1275665416454295808
90218,6200444762530612096
90234,1292344084430802688
90235,6204275392325306112
90241,6312902429567359616
90244,1291844695697637888
90250,5872950173360899584
90263,6305845768234497664
90272,6231408453077222656
90311,6226606576571210880
90337,1620005730693224832
90352,6212459710206960256
90367,1593068623526189824
90369,1593068623526189696
90393,1261742816108467328
90400,1392989835489013120
90416,1288846155690355840
90436,5887572574163385600
90467,4418372534027715968
90468,6256819747342673664
90476,1290622283581661952
90477,4419420639191811328
90484,1290603454445023616
90493,4419811549935748096
90532,5902253944934575232
90541,1694045194440383360
90549,6332816822823683712
90585,4420167207586830848
90605,1291971689290752128
90654,6212382847467242880
90661,1600882268549215616
90669,1587966236737932416
90671,1589537949954023808
90674,1694363498760645248
90686,5795107082240286848
90691,1615886474803816448
90727,1391850741443084672
90735,6335242104957309056
90737,1587969771495572864
90741,1700775683070198016
90765,1208460001590372608
90784,4415021737982254080
90797,1291263913040087936
90808,6336151156259692544
90809,6309127501205488512
90822,5902075755323934592
90823,4421694158655153664
90825,6307446760243532672
90826,1212425463290645504
90833,6315467315317292672
90835,1395351689544660352
90878,1708284797732937856
90902,1212348119518459392
90917,6307497917600188544
90929,1168313984496806784
90933,1388260114422878720
90982,1388768539766548864
90987,1215379026400366080
90993,1595763286007151616
90998,6252571161398782848
91000,6252571161399105536
91009,1388262828842232960
91010,5903867134630105088
91016,6199874352219270016
91020,1290874140464015232
91041,1395322208888451328
91046,1392710284657419264
91061,6319173425416634752
91062,1215779209977921664
91118,6259147585259050496
91136,4419060480413319936
91138,1278161964981362816
91146,1182809189883477888
91166,1271395192471239424
91180,1643897255075823104
91181,1643819331484091136
91182,1643897255075822976
91202,4418844563820002304
91211,5883222292000463232
91216,1600636802578005248
91230,6004012818350661504
91258,5999199392663290496
91272,5876793894177410944
91282,5902755975056806912
91290,5999101299901747072
91308,4420302000841534080
91328,1615508998718174464
91344,1694174142242850304
91366,6314497447277377152
91370,6314498920450406016
91372,1207525691583713664
91376,6253213074333919360
91379,1394001768439763840
91380,1394001764143681280
91383,1207420658158988160
91399,6212952188335856000
91420,1278574243187470208
91424,1393973623517642240
91432,1169620543612393856
91456,1390852870215428608
91476,6251221515175765888
91478,5886778250054825344
91479,5886777494107570176
91488,5799133047145749120
91496,1602274318989755264
91504,1615421140866969728
91505,6266044886123081600
91511,1213865338191198080
91535,1599832131864165760
91541,1599832161929255424
91588,1271096675060378624
91596,5888550525382212224
91615,1602693881458314112
91622,6238929421848854528
91623,1277028742153245952
91661,6002518272812132992
91662,1214804394136055936
91680,5824019706857119488
91695,5826978080337037696
91699,1596459169492872832
91737,4414633503003029120
91746,5882106219047585280
91774,6258803094521064064
91788,1645767558714179328
91789,6002657567182879616
91790,6002657567182879104
91816,6209406327760916480
91822,1402147706492229120
91847,1165357260291400320
91855,5889323031036907904
91856,1274316388703105024
91862,6014308091173018752
91863,6014308095466099968
91871,5875559211351103488
91877,5883023417820592000
91878,5883023413533530112
91901,6321611729892972032
91917,4428364174146593152
91926,1222565533185185024
91982,1401798710333233664
91986,1194759541247591296
91999,6209984950049830016
92039,1373924102000641664
92064,1391448148387383936
92070,1373626301852982784
92073,6014424295809270784
92091,6255069114377813376
92102,1165926910393567872
92104,1165926910393568384
92119,5986465574850857472
92143,6255399831161361024
92158,1708240057058054656
92161,1401010605309570816
92162,1374545562292690304
92178,1222226436929209472
92179,4427107020039299968
92206,1274417200175476608
92207,5771940995009001728
92209,6237711678361207168
92215,4417682242588480896
92224,1211378350265079808
92225,1211378350265079552
92242,1389829190529907840
92244,1374525397422084992
92251,4423974885073388544
92257,6254101101769529088
92261,1391483229682441856
92297,4396734179553612160
92338,1273181108588232832
92339,5989073169767261440
92341,4400197705604006784
92353,6001697826678835456
92354,6009279199865143040
92368,1273176809324669440
92388,1596812426258489600
92403,1164767677244452096
92404,1217631341613757696
92423,6015821504507126528
92433,1602106536090424960
92434,1602106540386957184
92460,5781854398003188608
92463,1221593156884688384
92469,1377431372293130880
92481,1595020561608875520
92488,1377401818623167104
92490,1370763693265717248
92496,4400632871690353024
92559,6234352734765518464
92581,1273044185030836736
92600,6233342558456809216
92601,1190120388156678272
92602,6208995767544109056
92633,6265350823708196224
92647,1696660893947352704
92666,1196109290556095104
92744,5989537438552169856
92745,1217765378949190272
92755,4396064503956040192
92768,1369425892555829760
92774,1376294816572980480
92777,1218155666922068864
92778,1218155666922071552
92813,4397748307230568576
92820,1721209449542205824
92823,5989778192917006336
92832,1696610591290372608
92846,4397658490879335424
92852,6015119977429151872
92867,5820030232006068864
92876,1369123148901369728
92884,6233522951380817152
92885,6009626752930748928
92896,6236729329145889792
92919,1195827334540934144
92921,1197513023305774080
92961,5985905098799419904
92972,6239901488912670848
92976,1597442545205262976
92988,4397428314991464064
93004,1192733828516444544
93007,1396664918746253440
93012,6241690497410908160
93034,1369373532611954944
93037,6009537829925128064
93043,6016497875958846592
93045,5988057736415407616
93093,5986022329913170688
93100,1372782740211432832
93130,4425988713638720256
93154,6239934027585732992
93180,1196365962097660544
93185,5826448665493796608
93191,6008386881767536128
93193,1648175665272757760
93203,1372804382555189632
93220,1320698698308601600
93221,1196820816314793984
93222,1397065518934383616
93226,1642781186349994240
93243,1627198460885106944
93244,5822344326015259904
93249,6011735203904559488
93253,4403274517096777728
93254,4426460262387977856
93258,1204122565656852864
93265,1189620767500002560
93308,5885070742834810880
93319,1202830540713287936
93351,5987589477580185728
93358,6267538233372107648
93386,1373395266972223232
93388,5884615884312829184
93396,1641186069855089536
93397,1640349410227024896
93423,6237284758612467712
93425,1204454485026467200
93441,1398291165161647872
93443,1398291165161649280
93457,6263604863663750784
93471,6039733958272827904
93474,1371753799190180992
93484,1371709479423611904
93500,1191597517607615104
93502,6011432627749466496
93507,5982595053413029120
93513,6039638438198068096
93519,1642722426904507904
93552,5988536676785121536
93566,5995568156744641408
93589,5819595336493225472
93595,1369861200377513088
93598,6248279939316190464
93613,1204247364523767168
93636,1321738565727229056
93640,6262585311446718080
93655,4426983771659623936
93677,1218784312695111296
93693,5996086988787622400
93702,4346423585487436800
93704,5836077157662942208
93729,5996115296907424896
93757,1626723334422140160
93774,1218662305561020672
93783,4454302237563072768
93799,6039805147345576448
93806,1321482375222633216
93814,1373493230881144448
93829,5998049513967312512
93830,5998049513957889536
93834,1400015203689753856
93844,4347700805681797120
93852,5994716035209783552
93855,5994716035209781632
93874,5781526571745513600
93882,1191362939375127296
93892,4454924866084349312
93910,4455997237817243776
93927,1372297061013790336
93932,1203312813999856896
93935,6010197158941961856
93945,1220062430539961344
93950,4398028747119936384
93953,1202662482934564736
93954,1202662487232814848
93965,1621317271970503680
93971,4457837815983682304
93992,1703726390026752000
93993,6236113362117992832
94016,5779016249255275904
94055,1205863230004087808
94066,4347850644200898432
94071,5997778827939722880
94078,5997996496876041600
94089,4398887092042907904
94099,6235910918843846784
94114,5823019971617830272
94117,1206777577000660224
94129,1199192840852373376
94152,4409604508617046656
94158,1323407624377828224
94169,1643551566043342848
94202,5822665516561099008
94210,1400468473062779008
94224,4349622919506481024
94228,1383625947790085120
94234,1702418864543992576
94254,6235968471406712960
94256,1380183514323483264
94262,5822232583853127040
94274,1403595037456378368
94284,4413279351353925888
94297,4409742119370684672
94300,4458312740585482624
94311,4454777398385626368
94338,1386096898311119872
94339,4451757417900676096
94341,1385162244706381312
94342,1385162244707678720
94376,4406733207018066944
94378,6244198414713179392
94397,1647162396588999552
94414,4413410502475127680
94443,4409776655203602304
94454,5983509709634084480
94473,4341495230772911616
94517,5998680805437175552
94535,1642105429079980672
94587,1428816391087122432
94593,4405463232429732864
94595,5991073761208950912
94615,5983258917902962304
94616,5983258913595550464
94620,1199860794164655104
94625,6036983319474242816
94634,5782180570708457344
94658,4450425359563998720
94659,4450425359563998848
94686,4405471856730723072
94693,5998498767542553728
94700,1199807841512141440
94741,5829271489800538112
94745,1646802890645444352
94755,4457170451083163392
94782,6042244551328961536
94787,1379988076130545536
94799,5819415295760113536
94838,6049968143773236480
94851,5983713222368499328
94857,1378788856838159104
94866,6038530297971472256
94872,1302684712116023552
94877,5932562670172096768
94889,1322796261553165824
94890,5828791896558137984
94906,1378669521170866688
94914,1201468791266104192
94928,5935177377516226816
94950,1385719147346936064
94962,4450123371823227008
94970,5990758446204657024
94986,4329548658975634560
95000,5768660082376496384
95015,1201397288648928000
95017,4345797619771364608
95018,5931553765140797824
95021,1329751458576932224
95022,6023379925395759744
95038,5931741541147252864
95039,4408166832745003904
95041,4408166828443906560
95066,4344127392886237824
95070,4464464160248224640
95077,6022604288655213824
95083,4408748985491072128
95084,4450343205429610112
95085,5831427494700696448
95087,1628379675674825984
95097,4436335113756385152
95102,1319304551924804864
95113,1386704545987569280
95167,6021829918937120640
95168,4345807442359164672
95187,1329841618530337408
95196,5831594689182325632
95222,5931669901038988544
95229,4408980780586996096
95237,4412044123059611264
95239,4408781837702160768
95259,5806735345417197312
95284,4343739982541178624
95289,6035573711211761152
95303,5768657299237659264
95304,4328401284234686464
95327,1382382812457475584
95368,1629364528854811904
95377,4437842960812987520
95380,4466814881747732480
95384,5993963556957988352
95411,6037510466581968384
95414,4407249840044108288
95416,5767228277719809408
95421,5935306501402096128
95423,5808875991474115328
95436,4453988808030023680
95439,1649826032226708864
95446,6023247502960498304
95448,4464010508621809664
95449,1643524589353691136
95456,1298515020427786624
95465,1623637756901422976
95469,4328933138625682432
95474,4463132278006820224
95475,1201152784750637440
95500,6037139798019991936
95521,1328784472460759808
95530,4344587744660559232
95536,4355235720207630464
95555,1707681921763474304
95574,5941467576152555776
95580,4460086458999242368
95587,4453746571874680064
95589,5807319632767564544
95604,1424470055982781568
95607,4439714634542741888
95616,1329649307075077504
95640,5931408354787051136
95651,1381312820138258944
95670,1329148518184242688
95687,6018034958869558912
95696,4358438528859200128
95709,5768812742694527744
95714,6022379640392225536
95722,4463742021628580864
95723,1625205527338620800
95728,4331764106187008000
95731,5992296353762218240
95735,1429605771717245312
95737,1428737883380276224
95746,4439438004289304832
95758,5768161728731408512
95760,5935337837465622784
95770,4436637994850072192
95774,1318291317599542912
95812,5933935199933176576
95828,5780478664144129152
95829,5780478664144123264
95839,6044184231574743808
95848,1332001785217988992
95849,1332001780922289792
95861,1424063408479747072
95868,4438653541403499776
95872,1628641771763439232
95873,1628641771759023232
95878,1304096180103387520
95880,4459738566648617856
95892,5781028802209844096
95902,4460566151009419776
95915,4331587737652321920
95916,6022346178303365248
95930,5932011471289378688
95950,1332219454160767360
95957,6018184767324987008
95958,1411226507145210624
95975,1299237674444767872
95982,4359257394441596416
95989,1297547798087250816
95991,6024847395455196032
96002,4438695868301221760
96004,4438822655736145408
96033,1325367568277814656
96034,4460569312107772672
96046,4324784440733168256
96066,4459894972177320064
96091,6025582418978705536
96095,1648607945140751232
96102,6051091604138435968
96114,1305923804651968256
96130,1326275356862476160
96147,4465427160637311488
96199,1297275668959972736
96202,5927945752090216832
96219,4330281071162618624
96225,1331272912088050688
96231,5828334705906205056
96238,1312027537295195008
96239,5968776047661571328
96246,4350525760288078848
96247,4467468507051720192
96253,6045741036961430400
96262,1624484075912093824
96283,1648714425970225664
96299,5781019387642581376
96311,1430403192524427136
96323,4446494085800777984
96328,4433378806161595904
96352,5781043748701211520
96369,1312077500651898624
96371,1305736475358635264
96376,1304868823245737088
96400,1624129483413023360
96417,1304881884242947200
96418,1703379704562897280
96419,1648430442732932608
96433,1429936965235471360
96434,1431176943768691328
96463,1407167664267539840
96464,6024630379359322368
96471,4563818955807988480
96476,1649973744742416768
96488,1324732398450984064
96490,1411867767238390912
96503,5805458743696432384
96522,6031896398873598208
96526,4446635854081706880
96527,4446635647923276288
96545,5830145326669899776
96552,1407127910049204096
96553,4432527955963416064
96566,5780950908687534080
96572,4563282595995055104
96589,1312124917091171072
96591,1311690055945250432
96592,5941297121808086912
96601,5930435596167469440
96610,4432583378218484864
96612,4564212061278453248
96619,4447111809479473408
96626,4446395168410569728
96649,4358335071686792064
96658,5828264852554185472
96667,1430434940923048064
96674,4447152865064276736
96691,4461228611063376128
96728,1425705980067439616
96733,6020441063956859392
96736,1297771819287819520
96747,4354831791419949568
96793,4446428286905224704
96826,5927233745291195904
96873,5781107795253788032
96874,5968536727777067648
96876,4564159250363540864
96887,5968575008823582976
96897,1648851933643976448
96907,6019146736927196544
96929,4563857193900180480
96934,4434222200299612416
96935,4434222196004715904
96948,4382429219742916608
96955,1299293680818146176
96964,5927701694875096320
96965,4462610044343403520
96974,1355692408211800704
96991,4445594650929728256
96992,4445594655225351552
96995,4435598234807569536
97006,4446863869601988096
97007,5806185589600789248
97027,4462626296499680640
97048,6030532622195962240
97049,4131981606469541504
97050,6031266069477063168
97077,5815502821075029504
