Gaia G,Gaia BP,Gaia RP,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,PanSTARR g,PanSTARR r,PanSTARR i,PanSTARR z,PanSTARR y,SkyMap u,SkyMap V,SkyMap g,SkyMap r,SkyMap i,SkyMap z,2MASS J,2MASS H,2MASS Ks,APASS V,APASS g,APASS r,APASS i,APASS B,Teff,Logg
3.891221446887406e-06,4.8719710062408735e-06,2.3968924556811815e-06,7.263612732513398e-06,5.296172486270755e-06,3.4953750739432878e-06,2.5217999714729524e-06,1.8277065249398136e-06,5.127532186069837e-06,3.501737405903672e-06,2.494527087445127e-06,1.915114139517251e-06,1.579759938661668e-06,7.4267035710188676e-06,6.442450385561459e-06,4.873096614340827e-06,3.611495200268831e-06,2.3623517934120015e-06,1.7566701406363404e-06,1.0019614831091409e-06,5.900535084011436e-07,3.462669651992073e-07,4.439503923264475e-06,5.296172486270755e-06,3.4953750739432878e-06,2.5217999714729524e-06,5.7972470493521e-06,30000.0,9.25
3.909015358863333e-06,4.892970574274134e-06,2.4104525498299523e-06,7.34503916942815e-06,5.303648313804397e-06,3.5146797661001693e-06,2.5410172773916348e-06,1.8408927396611688e-06,5.136575759438353e-06,3.5218571341878645e-06,2.513626907182643e-06,1.9291432602256395e-06,1.590599442042515e-06,7.511018691642585e-06,6.50630143893537e-06,4.8853853736132875e-06,3.633685154165204e-06,2.3804542647519654e-06,1.7691804161299247e-06,1.006189791693694e-06,5.936076750070883e-07,3.4817007797943477e-07,4.4685353409489585e-06,5.303648313804397e-06,3.5146797661001693e-06,2.5410172773916348e-06,5.815172564927912e-06,30000.0,9.5
4.2930367156274775e-06,5.436371529087885e-06,2.580804562200531e-06,7.967320209691277e-06,6.046799562697554e-06,3.7719077059732092e-06,2.675499982241375e-06,1.94718474190589e-06,5.780879790769783e-06,3.7695445198213872e-06,2.646211994520484e-06,2.0360555685429782e-06,1.6936829027764042e-06,8.087981562972838e-06,7.263998787122624e-06,5.422571267477599e-06,3.876122456235275e-06,2.5061724811932246e-06,1.8712716478429413e-06,1.0797140174089186e-06,6.258504804441508e-07,3.6955703800964197e-07,4.736822204895909e-06,6.046799562697554e-06,3.7719077059732092e-06,2.675499982241375e-06,6.6917095595270615e-06,32000.0,6.0
4.28956571428682e-06,5.429906706344995e-06,2.580431239443979e-06,7.962205901355964e-06,6.034200861385086e-06,3.772118822597476e-06,2.6765675546777773e-06,1.946883068448124e-06,5.7742607986793715e-06,3.770224899023993e-06,2.647253998749601e-06,2.0361723254469746e-06,1.691966648222624e-06,8.094574392954416e-06,7.243802903747061e-06,5.417023886394207e-06,3.877067832789954e-06,2.507054745704685e-06,1.8711533160938445e-06,1.0792545022805669e-06,6.257721487656227e-07,3.693459203564532e-07,4.7403844999382975e-06,6.034200861385086e-06,3.772118822597476e-06,2.6765675546777773e-06,6.670775101706694e-06,32000.0,6.25
4.289381621501103e-06,5.427586255304775e-06,2.5822033054967218e-06,7.968361997325377e-06,6.025355293906461e-06,3.7754457997155833e-06,2.6800211088480118e-06,1.948190288141387e-06,5.77119238674031e-06,3.774037208905295e-06,2.6506539176481194e-06,2.0380140138539597e-06,1.6917371592447254e-06,8.110831254385356e-06,7.23073817119621e-06,5.4156394863232716e-06,3.8812972676355415e-06,2.510155548410783e-06,1.8725646739048327e-06,1.0794882171175687e-06,6.261551006896846e-07,3.6938559967751066e-07,4.748029204827527e-06,6.025355293906461e-06,3.7754457997155833e-06,2.6800211088480118e-06,6.654821113405117e-06,32000.0,6.5
4.29238585705231e-06,5.429233217586861e-06,2.5861058386924083e-06,7.98554496253684e-06,6.019928083865812e-06,3.781833335984686e-06,2.6858036404174698e-06,1.951316644521987e-06,5.771378128709356e-06,3.780916253668781e-06,2.656358572825937e-06,2.0417793986172254e-06,1.6930923324762607e-06,8.136910771967138e-06,7.226103018728301e-06,5.418168236910232e-06,3.888762609028149e-06,2.5154470082501656e-06,1.8756594764909105e-06,1.0805213344620937e-06,6.270320135481453e-07,3.6970745434790965e-07,4.7596484368743464e-06,6.019928083865812e-06,3.781833335984686e-06,2.6858036404174698e-06,6.6437142656923164e-06,32000.0,6.75
4.298024918570171e-06,5.434172601118396e-06,2.5917610203887915e-06,8.012439886103538e-06,6.017380306000179e-06,3.7907485616962957e-06,2.693591935122695e-06,1.9558466647123478e-06,5.774086770634979e-06,3.7903443846592767e-06,2.6640483832516697e-06,2.0469967379825607e-06,1.6958024547467321e-06,8.171359705182395e-06,7.227408668965653e-06,5.42384127096907e-06,3.8989437932627894e-06,2.5226143927031774e-06,1.8800361061482044e-06,1.0821718587745714e-06,6.283369484002727e-07,3.702528614331961e-07,4.774663010886395e-06,6.017380306000179e-06,3.7907485616962957e-06,2.693591935122695e-06,6.6359056222031885e-06,32000.0,7.0
4.305650870515309e-06,5.441591118642511e-06,2.5988044672590754e-06,8.047402298382786e-06,6.016488385933431e-06,3.8016721588816613e-06,2.703001197441866e-06,1.9615689477948317e-06,5.778322517643703e-06,3.801805231630294e-06,2.6733431581559586e-06,2.053475925246816e-06,1.6995800614307054e-06,8.212819199695687e-06,7.235531756415013e-06,5.431731438960539e-06,3.911328464714647e-06,2.5313040238974324e-06,1.8855332922964874e-06,1.0843050310952165e-06,6.29966876326407e-07,3.710019839478555e-07,4.792391792620614e-06,6.016488385933431e-06,3.8016721588816613e-06,2.703001197441866e-06,6.630993200993954e-06,32000.0,7.25
4.314932580051496e-06,5.451065766906102e-06,2.6070326952046503e-06,8.089314555965287e-06,6.017074304256354e-06,3.814203367376766e-06,2.7138374562325695e-06,1.9683970967909006e-06,5.783653514599321e-06,3.814928683205102e-06,2.6840524149026002e-06,2.0610788219562636e-06,1.7044231823293338e-06,8.260332028710194e-06,7.2503972384670036e-06,5.441307569435812e-06,3.92552220828656e-06,2.5413320884594405e-06,1.8920533608915402e-06,1.0868032775138032e-06,6.318833921871182e-07,3.7191670174806573e-07,4.812388262278089e-06,6.017074304256354e-06,3.814203367376766e-06,2.7138374562325695e-06,6.62853869435387e-06,32000.0,7.5
4.325403786991101e-06,5.462086913383288e-06,2.616031519719772e-06,8.136996757847723e-06,6.018601048262846e-06,3.827929649184041e-06,2.7257429613207065e-06,1.9760139740899213e-06,5.789518807154682e-06,3.829279246986965e-06,2.6958209431533713e-06,2.06947483847376e-06,1.7101253901317108e-06,8.31284376742558e-06,7.271545080759747e-06,5.451991243123242e-06,3.941126596200231e-06,2.5523574756046925e-06,1.8993384060006778e-06,1.0895487254522605e-06,6.339862318257054e-07,3.72932480457878e-07,4.83418549520105e-06,6.018601048262846e-06,3.827929649184041e-06,2.7257429613207065e-06,6.628269348499458e-06,32000.0,7.75
4.336965121032716e-06,5.474449767394226e-06,2.6258846067551443e-06,8.189843915389799e-06,6.020754797513133e-06,3.842672774175404e-06,2.738771170277945e-06,1.984472450169495e-06,5.795583334383252e-06,3.844680821893376e-06,2.708706125815242e-06,2.0787082221259395e-06,1.7165832542413799e-06,8.370001375281593e-06,7.2996162563594326e-06,5.463281151814007e-06,3.957919791189657e-06,2.564444869891386e-06,1.907387338613681e-06,1.0925165909405828e-06,6.363261593010351e-07,3.7410002153437706e-07,4.857367085184044e-06,6.020754797513133e-06,3.842672774175404e-06,2.738771170277945e-06,6.6302527536278444e-06,32000.0,8.0
4.3492270579947555e-06,5.487731016204416e-06,2.6362639961179463e-06,8.246920286108451e-06,6.0232176622445555e-06,3.858009208382007e-06,2.75261970967617e-06,1.993618665109749e-06,5.801493568066385e-06,3.860743810418064e-06,2.7224114160869864e-06,2.0886232237862514e-06,1.7237191610667537e-06,8.43082101868719e-06,7.333640626279832e-06,5.474638757036792e-06,3.975520247251402e-06,2.5773240170060894e-06,1.916065993171424e-06,1.0956830167923034e-06,6.388217269256521e-07,3.753690046209774e-07,4.881478838032581e-06,6.0232176622445555e-06,3.858009208382007e-06,2.75261970967617e-06,6.6342159208178816e-06,32000.0,8.25
4.362032918600119e-06,5.501783293656035e-06,2.6469927996928645e-06,8.307599486131094e-06,6.0258400946512455e-06,3.873756641743907e-06,2.7671731813469764e-06,2.0033204105362516e-06,5.8071776847483706e-06,3.87722230657833e-06,2.736823510289182e-06,2.0990815495420306e-06,1.7314388855326543e-06,8.494857942158636e-06,7.372950931813826e-06,5.485688838605005e-06,3.99366059009377e-06,2.5908826692258484e-06,1.9253104291793275e-06,1.098905950782467e-06,6.415048667900878e-07,3.767230134873055e-07,4.906275853983965e-06,6.0258400946512455e-06,3.873756641743907e-06,2.7671731813469764e-06,6.639842073903703e-06,32000.0,8.5
4.37526573275803e-06,5.51650070159769e-06,2.6579695110452746e-06,8.371713219802599e-06,6.028538638564786e-06,3.889797872586796e-06,2.7823476263974187e-06,2.013480588112812e-06,5.812485006811994e-06,3.89402548124807e-06,2.7518601826321564e-06,2.1100074191680967e-06,1.7395463565998878e-06,8.5620581071618e-06,7.417299457000466e-06,5.496108848546473e-06,4.012226986353697e-06,2.6050400927658455e-06,1.934933961883639e-06,1.1022740716445532e-06,6.442880539608206e-07,3.7816521675524704e-07,4.931480564531604e-06,6.028538638564786e-06,3.889797872586796e-06,2.7823476263974187e-06,6.647043597670425e-06,32000.0,8.75
4.388947663173973e-06,5.531899665876326e-06,2.669245948593193e-06,8.438913935915428e-06,6.03137735187597e-06,3.9059743498708985e-06,2.7981912822765864e-06,2.024263057382857e-06,5.81760316169508e-06,3.910983826087226e-06,2.767572082494196e-06,2.1215289769540636e-06,1.7483262514384377e-06,8.63211612774079e-06,7.4663214186257434e-06,5.505773830906675e-06,4.031022903868296e-06,2.6198886492859718e-06,1.9451446975423675e-06,1.105646570305296e-06,6.471880392173876e-07,3.796936516874149e-07,4.956767635222313e-06,6.03137735187597e-06,3.9059743498708985e-06,2.7981912822765864e-06,6.656233004791866e-06,32000.0,9.0
4.402958590427225e-06,5.547897362472752e-06,2.6806410077089242e-06,8.508888952191786e-06,6.034416109947756e-06,3.92208454465962e-06,2.814650172122334e-06,2.03537867943842e-06,5.8225110517717556e-06,3.92790305947299e-06,2.783912200057413e-06,2.133382480144765e-06,1.75740877325199e-06,8.70477057004545e-06,7.519650936569348e-06,5.514706478850259e-06,4.049846579266502e-06,2.635315855140502e-06,1.9556829680107715e-06,1.1091177424205882e-06,6.501779999019376e-07,3.812961776202482e-07,4.9817854677568004e-06,6.034416109947756e-06,3.92208454465962e-06,2.814650172122334e-06,6.66763088347817e-06,32000.0,9.25
4.4170752960915835e-06,5.564333689738984e-06,2.6918142388659756e-06,8.58109428699639e-06,6.037564178034782e-06,3.937911640245598e-06,2.8312664215519054e-06,2.046777793382815e-06,5.827215392414095e-06,3.944521205362084e-06,2.8004347957224865e-06,2.14551220519154e-06,1.7667669039429036e-06,8.779608440882216e-06,7.575734462786255e-06,5.5228906452333245e-06,4.068469617171186e-06,2.6509834612483888e-06,1.9664950338104426e-06,1.1126870178576202e-06,6.532453882605243e-07,3.82940573359716e-07,5.0062906479858425e-06,6.037564178034782e-06,3.937911640245598e-06,2.8312664215519054e-06,6.680959141815686e-06,32000.0,9.5
4.823046332520673e-06,6.134342576566819e-06,2.8769516387526983e-06,9.264474716921082e-06,6.804598534424685e-06,4.216907684870082e-06,2.9818874238106e-06,2.1642131262360545e-06,6.497438110731458e-06,4.213998344390438e-06,2.949018184538322e-06,2.2645408246884023e-06,1.8781766866911357e-06,9.423968103130402e-06,8.376194047196647e-06,6.08836428384418e-06,4.333654792413853e-06,2.7919105917551446e-06,2.0792819413524442e-06,1.1918690531948272e-06,6.897231754306639e-07,4.0683425077376905e-07,5.3023104123149405e-06,6.804598534424685e-06,4.216907684870082e-06,2.9818874238106e-06,7.577242298443014e-06,34000.0,6.0
4.814493480818857e-06,6.121433343008057e-06,2.873463435043556e-06,9.247140047279735e-06,6.785139745256387e-06,4.212615934286861e-06,2.9796895244537955e-06,2.161531443083656e-06,6.484217465599119e-06,4.210187596283826e-06,2.9468261455522292e-06,2.2621443142996904e-06,1.8745659786801222e-06,9.41717313418186e-06,8.346182545943032e-06,6.0762406620968115e-06,4.329953892962496e-06,2.7897118729182706e-06,2.0768859466630417e-06,1.1901359804708994e-06,6.888944674196186e-07,4.061708108536851e-07,5.300263975667015e-06,6.785139745256387e-06,4.212615934286861e-06,2.9796895244537955e-06,7.548916970543703e-06,34000.0,6.25
4.809361653909404e-06,6.112794093595825e-06,2.8722602312536765e-06,9.241322964154947e-06,6.769531909277301e-06,4.211506179585915e-06,2.9799998306550032e-06,2.160738622166683e-06,6.474678990809531e-06,4.209589618923289e-06,2.9471194939876663e-06,2.2617245337179212e-06,1.8726515493453705e-06,9.420547953179826e-06,8.323826338910409e-06,6.068385963534084e-06,4.329612531090861e-06,2.7898830354752077e-06,2.0762532777496243e-06,1.1891755841768509e-06,6.885578572470235e-07,4.0580658862756424e-07,5.302383700519271e-06,6.769531909277301e-06,4.211506179585915e-06,2.9799998306550032e-06,7.525752574139787e-06,34000.0,6.5
4.807440800441633e-06,6.108178661520228e-06,2.873178139293833e-06,9.246781911537017e-06,6.757482835718392e-06,4.213507480049553e-06,2.982648322410328e-06,2.1616097894536527e-06,6.468437429604934e-06,4.2120868507944045e-06,2.9497242437100443e-06,2.263086457309847e-06,1.8722733073819503e-06,9.433900641682387e-06,8.308642825412994e-06,6.0644682996372555e-06,4.332535007857201e-06,2.7922418108748893e-06,2.077239191646537e-06,1.189084950411583e-06,6.887465715051422e-07,4.057321455414773e-07,5.308514760274439e-06,6.757482835718392e-06,4.213507480049553e-06,2.982648322410328e-06,7.5071313325823625e-06,34000.0,6.75
4.808079845787701e-06,6.106746590725359e-06,2.8758518330199366e-06,9.26180877408746e-06,6.748056498675935e-06,4.218022750565115e-06,2.987284577280494e-06,2.16395475523676e-06,6.464541906147295e-06,4.217129661880927e-06,2.9542963150444503e-06,2.265955353705549e-06,1.873245714868636e-06,9.455677285109593e-06,8.300060549758606e-06,6.063599639411515e-06,4.338165267014099e-06,2.796462234402389e-06,2.0794714269272098e-06,1.1895862656516693e-06,6.893887899213005e-07,4.0589788082042715e-07,5.31798917728412e-06,6.748056498675935e-06,4.218022750565115e-06,2.987284577280494e-06,7.492050564564341e-06,34000.0,7.0
4.810827478573457e-06,6.1079199862446035e-06,2.8800244986941538e-06,9.285084802936351e-06,6.740634992601983e-06,4.224651031686062e-06,2.993652038019598e-06,2.1675898399497335e-06,6.462301713156803e-06,4.224296154923104e-06,2.960583071127891e-06,2.270188783824791e-06,1.875393691141147e-06,9.48473463896989e-06,8.298637882924362e-06,6.0650784924081116e-06,4.346077597102202e-06,2.802303925661135e-06,2.0829900672990876e-06,1.19062848398623e-06,6.903712636207354e-07,4.062949964517939e-07,5.330205661792283e-06,6.740634992601983e-06,4.224651031686062e-06,2.993652038019598e-06,7.480088819132743e-06,34000.0,7.25
4.815234922487492e-06,6.1111690456159745e-06,2.8853635484007896e-06,9.315257007756783e-06,6.734810356795991e-06,4.232869135491848e-06,3.001429650069896e-06,2.1723089237332305e-06,6.4612022335081275e-06,4.2330832628801585e-06,2.968268385559351e-06,2.2755349247535715e-06,1.8785991450969947e-06,9.519845007123448e-06,8.303872501269912e-06,6.0683614829866215e-06,4.355784481979413e-06,2.8094803445924557e-06,2.087496346212139e-06,1.1920499912722499e-06,6.916471336638488e-07,4.068466954929862e-07,5.344677329068784e-06,6.734810356795991e-06,4.232869135491848e-06,3.001429650069896e-06,7.470775134828521e-06,34000.0,7.5
4.8210169639365354e-06,6.116155028916812e-06,2.891641416078893e-06,9.351536106390501e-06,6.730108629679088e-06,4.242396896133291e-06,3.010397992642108e-06,2.177916879730964e-06,6.460810403654414e-06,4.243258412436523e-06,2.9771328739344078e-06,2.2817787683021273e-06,1.8826600602072416e-06,9.560440795705632e-06,8.316129098449778e-06,6.072958064187582e-06,4.367035317992506e-06,2.817767670940512e-06,2.0928375853307583e-06,1.1937938532490348e-06,6.931631760736944e-07,4.0755426184565463e-07,5.361034607133073e-06,6.730108629679088e-06,4.242396896133291e-06,3.010397992642108e-06,7.4640597203525874e-06,34000.0,7.75
4.827799105519605e-06,6.122441006212849e-06,2.8986081531977923e-06,9.392735646328887e-06,6.726081938138526e-06,4.252899931251909e-06,3.0204102483486195e-06,2.1842638938897833e-06,6.460666178385852e-06,4.2543952710614495e-06,2.9870366972198114e-06,2.2887700105825074e-06,1.8873043432497732e-06,9.605428839946274e-06,8.334948168937205e-06,6.078303952510071e-06,4.379426210881985e-06,2.827041663839671e-06,2.0988598505794774e-06,1.1957525177471172e-06,6.948796518202003e-07,4.0836400760552386e-07,5.378765214201112e-06,6.726081938138526e-06,4.252899931251909e-06,3.0204102483486195e-06,7.459687206650772e-06,34000.0,8.0
4.83541391979611e-06,6.1297994159273506e-06,2.9061970016554496e-06,9.438189872466215e-06,6.722576341791628e-06,4.2640700531398384e-06,3.0312681657868658e-06,2.1913472105088826e-06,6.460571493443683e-06,4.266232932106773e-06,2.9977835466245785e-06,2.296466481133042e-06,1.8928456310844315e-06,9.654138457345747e-06,8.35980884989504e-06,6.083883056223374e-06,4.392641205289918e-06,2.83712438619783e-06,2.1055990522191005e-06,1.1978936769228351e-06,6.967486154936475e-07,4.093013744814658e-07,5.397462281859158e-06,6.722576341791628e-06,4.2640700531398384e-06,3.0312681657868658e-06,7.457474039924375e-06,34000.0,8.25
4.84352599668484e-06,6.137892713244883e-06,2.914073109145149e-06,9.487192179958724e-06,6.719266131217017e-06,4.275584134954881e-06,3.0427967931038107e-06,2.198937217479112e-06,6.460272538207545e-06,4.2784624140278445e-06,3.0092035618968055e-06,2.304681262228115e-06,1.8988013055960735e-06,9.706079542120774e-06,8.389737634691325e-06,6.089069107762417e-06,4.406438839450645e-06,2.8478599065874943e-06,2.112798470726314e-06,1.2001273953129354e-06,6.987804912211668e-07,4.1031472018241166e-07,5.416836232781117e-06,6.719266131217017e-06,4.275584134954881e-06,3.0427967931038107e-06,7.456775915883561e-06,34000.0,8.5
4.852150333825447e-06,6.1467580495235815e-06,2.9222113751246994e-06,9.539703555452329e-06,6.716093263535487e-06,4.287450358780863e-06,3.054943365443424e-06,2.206966898932769e-06,6.459804268603342e-06,4.291050068998056e-06,3.021243981098103e-06,2.313343054852591e-06,1.9051507122668056e-06,9.761284652621781e-06,8.42465995054962e-06,6.094069866462452e-06,4.4206689010767145e-06,2.85918418473272e-06,2.12037051613986e-06,1.202476500360546e-06,7.009624787825192e-07,4.1140508341259235e-07,5.436688194311888e-06,6.716093263535487e-06,4.287450358780863e-06,3.054943365443424e-06,7.457703218363957e-06,34000.0,8.75
4.861161643277014e-06,6.1562370812160575e-06,2.9306015902916516e-06,9.595071505999576e-06,6.713058239891199e-06,4.299365752176491e-06,3.0677410722538395e-06,2.2155616313572144e-06,6.459116757562815e-06,4.303735332851747e-06,3.033944657117816e-06,2.322538151354168e-06,1.9121141107225018e-06,9.819134109566458e-06,8.464018033319403e-06,6.09825274980025e-06,4.435084883022633e-06,2.8711534873469444e-06,2.1285145277499248e-06,1.20490499327189e-06,7.032223820870208e-07,4.12571780467678e-07,5.456551288086299e-06,6.713058239891199e-06,4.299365752176491e-06,3.0677410722538395e-06,7.460462050224671e-06,34000.0,9.0
4.870482995672202e-06,6.166261952456058e-06,2.9391163285274253e-06,9.652911163734244e-06,6.7102378442950125e-06,4.311152050172349e-06,3.0811103715037793e-06,2.2245511886878757e-06,6.458277458179936e-06,4.31632720928294e-06,3.0472302581954593e-06,2.3321578260707256e-06,1.919369695964478e-06,9.879288766576423e-06,8.507099833867781e-06,6.101710939636919e-06,4.449465102129084e-06,2.8837341908296795e-06,2.1370077624697984e-06,1.2073994043883183e-06,7.055559479794836e-07,4.138033958534467e-07,5.476104842693587e-06,6.7102378442950125e-06,4.311152050172349e-06,3.0811103715037793e-06,7.465219221043772e-06,34000.0,9.25
